twitter_id,original_text,slug,party_slug,party_original,toxic_original,very_toxic_original,most_toxic_party,most_toxic_party_toxicity,most_verytoxic_party,most_verytoxic_party_toxicity,PARTIDO_toxic,PARTIDO_verytoxic
1440222545957978116,"Solo la criminalización de la protesta y la persecución a una fuerza política, ⁦@PODEMOS⁩ explican el juicio a Alberto Rodríguez. Todo el apoyo ⁦@Alber_Canarias⁩. Compañero que en el Congreso y en la vida ejerce con dignidad y respeto al otro. https://t.co/MmUBgQ4Bl2",anton-gomez-reino-varela,podemos,PODEMOS,0.06990902870893478,0.0007778061553835869,PODEMOS,0.06990902870893478,Cs,0.0008374318131245673,0.04295105114579201,0.0008213181863538921
1440247344646082562,"Hoy el Tribunal Supremo juzga a mi compañero diputado @Alber_Canarias. No hay ninguna prueba contra él. Su único delito es ser de @PODEMOS. 

Mi cariño, afecto y apoyo a Alberto. https://t.co/z6u7Xpl6z9",juan-antonio-lopez-de-uralde-garmendia,podemos,PODEMOS,0.017386725172400475,0.0008937908569350839,PODEMOS,0.017386725172400475,Cs,0.0018512927927076817,0.005207127425819635,0.0019543131347745657
1441461365751918593,"En Comisión Sanidad @Congreso_Es  el @PSOE  @PODEMOS y @EHBilduCongreso votaron en contra de bajar el recibo de la Luz como pide Casado, sacando de la factura 9.000 millones de euros. Sánchez recauda 15.000 millones de impuestos luz. @GPPopular https://t.co/cO9PIm53L5",carmen-riolobos-regadera,partido-popular,PODEMOS,0.022343548014760017,0.0008548421901650727,Unidas Podemos,0.04253493994474411,Ciudadanos,0.0009140948532149196,0.0243352260440588,0.0008380495710298419
1441700817430618112,"🌈Emocionada de poder anunciar la #UniDeOtoño2021, un encuentro colectivo para debatir y tejer nuevas alternativas a un modelo neoliberal que no deja espacio a la vida yal que @PODEMOS ha dado portazo impulsando otra manera de reconstrucción social amparada por la justicia social https://t.co/zug0gM961E",antonia-jover-diaz,podemos,PODEMOS,0.005426961462944746,0.0017288974486291409,Vox,0.007188756018877029,Ciudadanos,0.001956084044650197,0.005984254647046328,0.0016808881191536784
1443607302259580935,"☄️#VenteALaUni en Rivas porque juntas y juntos hacemos @PODEMOS. Os esperamos a todas para compartir, aprender y debatir colectivamente!

🙋🏽‍♀️ No te quedes sin entrada:  https://t.co/Et5aDtTbWU https://t.co/sp2p2g0t6o",antonia-jover-diaz,podemos,PODEMOS,0.004028917755931616,0.0025592611636966467,Unidas Podemos,0.004285222385078669,Ciudadanos,0.002625146182253957,0.004018258303403854,0.002599237719550729
1446488782845394946,"En un rato (a las 18:30), hablaremos en la #UniDeOtoño de @PODEMOS sobre el golpismo (sin fusiles) del Siglo XXI, junto a @isaserras, @SofCastanon, @diasasaigonados, @SanchezCedillo y @Hector_Illueca_. Un lujo.

Puedes seguirlo aquí en directo 👉🏼 https://t.co/N0JsdeHrqy https://t.co/tpcMSvZON5",pablo-echenique-robba,podemos,PODEMOS,0.0041527715511620045,0.0021898711565881968,Unidas Podemos,0.005504633765667677,PSOE,0.002295840997248888,0.0041739074513316154,0.002162076300010085
1451076455018995713,"Igual no os habéis dado cuenta, pero que la mesa del Congreso vote una Sentencia del Tribunal Supremo (para mantener al pateador de policías en su escaño), es la muestra más descarada de la politización de la Justicia por parte de PSOE y PODEMOS.

Cloacas.",patricia-de-las-heras-fernandez,vox,PODEMOS,0.9959228038787842,0.9948662519454956,PP,0.9960171580314636,Cs,0.9967779517173767,0.9958688020706177,0.9950953722000122
1452926560508399616,@abc_es saca a la luz el informe que Batet ha pedido a los Letrados @Congreso_Es para protegerse del amago de querella de @PODEMOS. Con su registro y firma. A diferencia del informe fantasma previo. Que decía lo contrario. Prostituyen todo lo que tocan. https://t.co/rCR5HG4Gwn,,,PODEMOS,0.9950273633003235,0.996030867099762,Unidas Podemos,0.9960657954216003,PODEMOS,0.996030867099762,0.9954416751861572,0.9945159554481506
1453682047390781451,#PODEMOS  Anticorrupción y la UDEF investigan a Monedero en una causa secreta por cobrar del chavismo: https://t.co/Xlm8BDKQDe,victor-gonzalez-coello-de-portugal,vox,PODEMOS,0.038921765983104706,0.000735174398869276,Unidas Podemos,0.09200470894575119,PSOE,0.0008584959432482719,0.043707627803087234,0.0007302590529434383
1453807232647368708,"El mismo tabloide que difama cada día a @PODEMOS con bulos y sienta a su director Inda en las principales tertulias de TV para propagarlos saca 2 publirreportajes-felación diarios a los que te sangran con la factura de la luz.

¿Se entiende cómo funciona o hace falta un croquis? https://t.co/70Ox3YDKy1",pablo-echenique-robba,podemos,PODEMOS,0.9956319332122803,0.9955601692199707,PSOE,0.9960010647773743,Unidas Podemos,0.9956881403923035,0.9954996705055237,0.9956450462341309
1452597606555820040,La Ministra comunista se desmarca de @PODEMOS en la petición del partido de dimisión de Batet. ¿A quién se creerá que debe la Vicepresidencia? https://t.co/QFaPW3yH5P,,,PODEMOS,0.9396368265151978,0.005748986732214689,Unidas Podemos,0.9586195945739746,Unidas Podemos,0.007965316995978355,0.9208844304084778,0.004834849387407303
1449722724973256705,"Sánchez lo ha conseguido, un PSOE imposible de distinguir de PODEMOS. 

Deberían presentarse en coalición a las próximas elecciones, por transparencia. https://t.co/UkKPYGfJEq",teodoro-garcia-egea,partido-popular,PODEMOS,0.012803139165043831,0.0010469336993992329,Vox,0.02551570162177086,PSOE,0.0010592775652185082,0.010785158723592758,0.0011442984687164426
1450362730196738048,#PODEMOS 'El Pollo' Carvajal asegura a García-Castellón que Maduro dio dinero a Podemos estando ya en el Congreso: https://t.co/Xa7T5dDsQl,victor-gonzalez-coello-de-portugal,vox,PODEMOS,0.21723203361034393,0.0010913892183452845,Ciudadanos,0.2326529622077942,Ciudadanos,0.0011108366306871176,0.2064778357744217,0.0011285196524113417
1453664461928243207,"Sabéis cuando alguien dice hacer algo para no hacerlo.
Permitieron tramitar la Ley de Coordinación de los Servicios de Incendios y ahora en 37 ocasiones el gobierno,PSOE+PODEMOS, amplía plazos de enmiendas para bloquear su tramitación.Exigimos que no se hurte su debate #Trileros https://t.co/JfGzRFlzzv",ana-belen-vazquez-blanco,partido-popular,PODEMOS,0.8765210509300232,0.0023471517488360405,PODEMOS,0.8765210509300232,PODEMOS,0.0023471517488360405,0.11716318130493164,0.0006694053299725056
1450449901670830082,"El ""chucho"" García y la mina de plutonio que tengo en Corea del Norte, el argumento de la próxima telenovela venezolana que van a contar sobre @PODEMOS. https://t.co/3i3dtTBO4b",pablo-echenique-robba,podemos,PODEMOS,0.98988276720047,0.0901607945561409,PODEMOS,0.98988276720047,PODEMOS,0.0901607945561409,0.9607455134391785,0.012030395679175854
1451310773205094402,"Si hoy la Mesa hubiera quitado el acta a @Alber_Canarias de @PODEMOS como pedían Vox y PP, el caso hubiera acabado en Estrasburgo para vergüenza de España.

Que el juez Marchena deba “aclarar” no quiere decir que pueda “inventar” algo que la Sentencia no dice👇🏾

#NoAlLawfare https://t.co/xdbhfSZihy",gerardo-pisarello-prados,catalunya-en-comu,PODEMOS,0.6375144720077515,0.0012384039582684636,Partido popular,0.7320767045021057,Partido popular,0.0015151521656662226,0.5295478701591492,0.0010563083924353123
1452026503697477632,Nunca imaginó que @PODEMOS le abandonaría. Ni querella ni más ruido. Punto para el @PSOE. https://t.co/C6NY5c2f2u,,,PODEMOS,0.029276426881551743,0.0008111808565445244,Unidas Podemos,0.050552848726511,Cs,0.0010673149954527617,0.023792175576090813,0.00083849614020437
1450104674145689600,"""Brújula para ganar esta década"" es el manifiesto de conclusiones de la #UniDeOtoño de @PODEMOS, pero es mucho más que eso. Es nuestra ambiciosa hoja de ruta estratégica para construir un país más justo y mejor en esta nueva época. Es la utopía posible ➡️ https://t.co/YkFoXXifBi https://t.co/IX4lpb1OIY",pablo-echenique-robba,podemos,PODEMOS,0.010700207203626633,0.0011816921178251505,Unidas Podemos,0.016653362661600113,Ciudadanos,0.0013928256230428815,0.01071375422179699,0.001238736673258245
1451823623258390528,Hoy miles de militantes de @PODEMOS saldrán a la calle en todo el país para explicar las medidas que estamos llevando a cabo en Gobierno para bajar el precio de la luz y regular la vivienda como un derecho humano. Los militantes son la sal de la democracia. #ContigoAPorMás,martina-velarde-gomez,podemos,PODEMOS,0.00641950499266386,0.0014873833861202002,Unidas Podemos,0.008749316446483135,PSOE,0.0015997103182598948,0.006529281847178936,0.001506748259998858
1448951303552569345,"Estos son los que publican basura falsa villareja sobre @PODEMOS. Los que vienen al Congreso todo dignos a intentar sabotear la rueda de prensa y todas las teles los llaman ""periodistas"" y nos atacan por no contestarles. Los que están en todas las tertulias.

No sé si me explico. https://t.co/DgVYpvySrg",pablo-echenique-robba,podemos,PODEMOS,0.9950076341629028,0.9958739876747131,Ciudadanos,0.9954860806465149,PODEMOS,0.9958739876747131,0.9948768019676208,0.9956173896789551
1451857194316668930,"Actualiza. 

@PODEMOS https://t.co/2xwu7hCwdP",beatriz-alvarez-fanjul,partido-popular,PODEMOS,0.006022023502737284,0.002044954104349017,Unidas Podemos,0.016169149428606033,Cs,0.00263561331667006,0.008585055358707905,0.0016091014258563519
1451822366414327810,"Pablo Casado exige a Sánchez el cese ""inmediato"" de Ione Belarra por acusar al Supremo de ""cometer un delito"" La ley es igual para todos.  También para los de PODEMOS  https://t.co/E3Joz8Gc44",carmen-riolobos-regadera,partido-popular,PODEMOS,0.1644631177186966,0.0009414455853402615,VOX,0.5113915205001831,VOX,0.0011890811147168279,0.07615695148706436,0.0008265596115961671
