twitter_id,original_text,slug,party_slug,original_name,toxic_original,very_toxic_original,most_toxic_leader,most_toxic_leader_toxicity,most_verytoxic_leader,most_verytoxic_leader_toxicity,LIDER_toxic,LIDER_verytoxic
1373890879090532360,"La pandemia es global pero sus efectos económicos durarán más en España que en la mayoría de países

Mientras, Sánchez rescata con 53M a Plus Ultra, empresa ruinosa antes del COVID y vinculada a los chavistas, pero deja tirados a centenares de miles de autónomos y pymes españolas https://t.co/l3V6RFkb4o",jaime-eduardo-de-olano-vela,partido-popular,Sánchez,0.9538312554359436,0.007676678244024515,Sánchez,0.9538312554359436,Sánchez,0.007676678244024515,0.9391448497772217,0.005564700812101364
1373992568132894728,"Me recuerda a su jefe diciendo eso de que con Podemos no podría dormir tranquilo.

Sinceramente, no he oído en todo este tiempo a Gabilondo quejarse de que Iglesias y los suyos formen parte del Gobierno de España.  https://t.co/HSqtllkbsA",maria-munoz-vidal,ciudadanos,Iglesias,0.09459396451711655,0.0007636520895175636,@Santi_ABASCAL,0.696122944355011,@Santi_ABASCAL,0.0016290179919451475,0.0721588209271431,0.0007441178895533085
1374097010371006464,"El PP es un partido político que se jacta de haberse comprado diputados en Murcia, que tiene dirigentes en prisión y cientos de imputados. 

No sería de extrañar que si se levantan las alfombras en Madrid la señora Ayuso acabe también en la cárcel. #IglesiasT5",ione-belarra-urteaga,unidas-podemos,Ayuso,0.9959024786949158,0.9939708709716797,@Yolanda_Diaz,0.9964984655380249,Sánchez,0.9943299293518066,0.9955691695213318,0.9948588609695435
1374107044173774853,"Isabel Díaz Ayuso hace un perfecto retrato de Pablo Iglesias:

“Es puro odio, le gustaría verme en la cárcel, y a los amigos de ETA, en la calle”",edurne-uriarte-bengoechea,partido-popular,Ayuso,0.9959302544593811,0.9898034334182739,@monasterioR,0.9963123202323914,Iglesias,0.9907858371734619,0.9955905675888062,0.9945540428161621
1374121443357773828,"Como todos los españoles estamos indignados con el espectáculo bochornoso de las mociones de censura del PSOE en plena pandemia.

En el PP nos ocupamos de las personas, su salud y empleo, pero Sánchez nos ataca porque somos su única alternativa unificando todo el centro derecha. https://t.co/Ukau95W4li",pablo-casado-blanco,partido-popular,Sánchez,0.973989725112915,0.009763307869434357,Sanchez,0.9846218824386597,Sanchez,0.01996292918920517,0.8854102492332458,0.002715872600674629
1374402643401928707,"Así se entiende mejor la aversión d Bono a UP y a P. Iglesias en concreto: terror a perder sus privilegios. Lecciones d patriotismo, 0.
Consigue nacionalidad dominicana y enseguida constituye 4 empresas 'offshores'. De España ya, si eso, hablamos luego. https://t.co/KxRzl3mvCF",maria-marquez-guerrero,,Iglesias,0.9883958101272583,0.041310589760541916,Sánchez,0.9898602366447449,Sánchez,0.05727102607488632,0.980595052242279,0.01880362257361412
1374457032338644998,"Una de las escenas más vergonzosas que se han vivido en la política española en los últimos años fue el escrache contra @begonavillacis a dos días de dar a luz. Ahora, Iglesias ficha para sus listas a una de las radicales que lo protagonizaron. Vergüenza👇https://t.co/OwW4Lc2wTr",ines-arrimadas-garcia,ciudadanos,Iglesias,0.9945289492607117,0.9969437718391418,Iglesias,0.9945289492607117,@Santi_ABASCAL,0.9974040389060974,0.9940263032913208,0.9969876408576965
1374631311042822146,"Cuando Ábalos dice ""estamos en campaña"" lo dice por experiencia. Ya hemos visto esta película y acaba con Iglesias en el Gobierno de España. Para evitar que ocurra en Madrid, hay que decir la verdad: el señor Gabilondo va en un pack con el señor Iglesias. https://t.co/thk1rwxRzE",,,Iglesias,0.987606942653656,0.0253848098218441,Sánchez,0.9885042309761047,Sánchez,0.029929956421256065,0.9588353633880615,0.006683540530502796
1374634231712903169,"El problema no es solo usted, señor Casado. Lo son también sus diputados @sanchezcastejon en @Congreso_Es https://t.co/i2thDTRC2U",,,@sanchezcastejon,0.040400318801403046,0.000927519635297358,Iglesias,0.8742092847824097,Iglesias,0.003325430676341057,0.1834339052438736,0.0009034820250235498
1374634907654361091,"Interviene Inés Arrimadas para preguntar al Presidente Sánchez.Y digo ¿Es que no ha tenido tiempo de preguntarle en las reuniones de asalto a comunidades autónomas?
Ya tendrán tiempo para seguir hablando del Ayuntamiento de Murcia entre Ciudadanos,  PSOE y Podemos.",francisco-jose-alcaraz-martos,vox,Arrimadas,0.021542690694332123,0.0009334833011962473,Monasterio,0.03820168226957321,Abascal,0.0009575425065122545,0.05206483602523804,0.0007654669461771846
1374642073534627843,"Casado hablando de corrupción 
el día que Rajoy y Aznar declaran por la caja B.
Casado hablando de dignidad el día que la justicia pide 68 años de prisión a Rato.
Casado hablando de Madrid con el comprador de tránsfugas sentado a su lado. https://t.co/lrOlQOcAHl",jose-zaragoza-alonso,psoe,Casado,0.9886936545372009,0.03531366586685181,Monasterio,0.996623158454895,Monasterio,0.46950381994247437,0.9971681237220764,0.6439754962921143
1374642073534627843,"Casado hablando de corrupción 
el día que Rajoy y Aznar declaran por la caja B.
Casado hablando de dignidad el día que la justicia pide 68 años de prisión a Rato.
Casado hablando de Madrid con el comprador de tránsfugas sentado a su lado. https://t.co/lrOlQOcAHl",jose-zaragoza-alonso,psoe,Casado,0.9886936545372009,0.03531366586685181,Monasterio,0.996623158454895,Monasterio,0.46950381994247437,0.9971681237220764,0.6439754962921143
1374642073534627843,"Casado hablando de corrupción 
el día que Rajoy y Aznar declaran por la caja B.
Casado hablando de dignidad el día que la justicia pide 68 años de prisión a Rato.
Casado hablando de Madrid con el comprador de tránsfugas sentado a su lado. https://t.co/lrOlQOcAHl",jose-zaragoza-alonso,psoe,Casado,0.9886936545372009,0.03531366586685181,Monasterio,0.996623158454895,Monasterio,0.46950381994247437,0.9971681237220764,0.6439754962921143
1374645972362485760,"Iglesias se marcha del Gobierno sin haber pisado una residencia de mayores. 

Eso es lo que le importa la gente. https://t.co/GmPXGtUImW",,,Iglesias,0.9810819625854492,0.018350813537836075,Monasterio,0.992954671382904,Monasterio,0.10391667485237122,0.9244160652160645,0.004575803410261869
1374648876951539712,"Todo el mundo sabe que Teodoro García sobornó a tres diputados de C’s para hacer fracasar la moción de censura en Murcia. Esto se llama corrupción y no puede quedar impune.  
Por eso Pablo Iglesias ha anunciado una denuncia contra Don Teodoro por posible delito de cohecho 👏👏 https://t.co/IgRMZ4XxAl",javier-sanchez-serna,podemos,Iglesias,0.9959139227867126,0.9909799695014954,@InesArrimadas,0.99594646692276,Iglesias,0.9909799695014954,0.9954649806022644,0.9894347786903381
1374670532382183425,"Sánchez no me da lecciones de integridad.
Con su vicepresidente investigado, su líder murciano imputado, 3 ministros del Gobierno de los ERE, otra en Isofotón y Ábalos con otro Delcygate, dando fondos a la chavista Plus Ultra. Iremos a la UE a denunciarlo. https://t.co/wDvHNlyyad",pablo-casado-blanco,partido-popular,Sánchez,0.9878287315368652,0.036478541791439056,Sánchez,0.9878287315368652,Sánchez,0.036478541791439056,0.9477542638778687,0.006144366692751646
1374694595313946624,"""La señora Ayuso se lo está intentando poner difícil a la clase trabajadora y yo les animo a ir a votar"". 
¿Por qué Ayuso no quiere que el día de las elecciones sea festivo? ¿Su libertad es impedir que la gente trabajadora vote?
@ionebelarra 👇
https://t.co/ZBPiodgGdE",maria-marquez-guerrero,,Ayuso,0.044932276010513306,0.000858597457408905,Sanchez,0.2677244544029236,Sanchez,0.0009509623050689697,0.07555505633354187,0.0007782176835462451
1374694595313946624,"""La señora Ayuso se lo está intentando poner difícil a la clase trabajadora y yo les animo a ir a votar"". 
¿Por qué Ayuso no quiere que el día de las elecciones sea festivo? ¿Su libertad es impedir que la gente trabajadora vote?
@ionebelarra 👇
https://t.co/ZBPiodgGdE",maria-marquez-guerrero,,Ayuso,0.044932276010513306,0.000858597457408905,Sanchez,0.2677244544029236,Sanchez,0.0009509623050689697,0.07555505633354187,0.0007782176835462451
1374797720863522821,"Pues Toni Cantó, se ha decidido por el PP de Ayuso en lugar de volver a actuar, como dijo. 

Me alivia. Viendo lo que ha hecho con UPyD y con Ciudadanos, me daba miedo que acabara con el teatro también. Mucho mejor en el PP

#tonicanto #salvemoselteatro #MadridOAyuso",german-renau-martinez,psoe,Ayuso,0.9507483839988708,0.0053018322214484215,Monasterio,0.9732917547225952,Monasterio,0.009262493811547756,0.8266426920890808,0.0022694007493555546
1374809444559814657,"Hagamos, entre todos, que Madrid sea el primer paso para un cambio profundo en España. Un dique frente a la grave amenaza de Sánchez y sus aliados.

https://t.co/4WqNqynC1m",santiago-abascal-conde,vox,Sánchez,0.8867666125297546,0.004081323277205229,Sánchez,0.8867666125297546,Sánchez,0.004081323277205229,0.045004021376371384,0.0007928137201815844
1375083789286785028,"Vergonzosa moción de censura de Cs, Podemos y Psoe para desbancar a @Ballesta_Murcia Arrimadas ha sumado a los de Pablo Iglesias para hacer alcalde de la 7a ciudad de España a un socialista. Eso son sus principios. Murcia no lo olvidará. https://t.co/X49tOe2VjF",antonio-pablo-gonzalez-terol,partido-popular,Arrimadas,0.7976638674736023,0.0018541010795161128,Sánchez,0.8999037742614746,Sanchez,0.0031089524272829294,0.8595446944236755,0.0024731617886573076
1375083789286785028,"Vergonzosa moción de censura de Cs, Podemos y Psoe para desbancar a @Ballesta_Murcia Arrimadas ha sumado a los de Pablo Iglesias para hacer alcalde de la 7a ciudad de España a un socialista. Eso son sus principios. Murcia no lo olvidará. https://t.co/X49tOe2VjF",antonio-pablo-gonzalez-terol,partido-popular,Iglesias,0.7976638674736023,0.0018541010795161128,@Santi_ABASCAL,0.8746021389961243,@Santi_ABASCAL,0.0026265899650752544,0.8585830330848694,0.0025090051349252462
1375129413529047044,En @Congreso_Es hemos presentado pregunta al @interiorgob reclamando Puesto Principal de Guardia Civil en Torrijos. Sánchez en 2 años no ha hecho nada. La seguridad es vital. Con @anadebande @JJulianjotable @jamp427 José Luis Gonzalez  @PPopularTo @PP_CLM https://t.co/AdB4TS9Hb7,carmen-riolobos-regadera,partido-popular,Sánchez,0.012693429365754128,0.0009499124134890735,Iglesias,0.03127299249172211,Arrimadas,0.0018155877478420734,0.007824117317795753,0.0012594704749062657
1375164603647295490,"El PP de Pablo Casado se ha aliado en #Murcia con el fascismo y la corrupción.

En el @PSOE hemos pedido al Pacto Antitransfuguismo que declare tránsfugas a los tres ex miembros de Ciudadanos, ahora en el Gobierno murciano, ante lo que consideramos un nuevo tamayazo. https://t.co/qK8gaCmaDi",alfonso-rodriguez-gomez-de-celis,psoe,Casado,0.9953864216804504,0.995394766330719,@InesArrimadas,0.9962584972381592,Sánchez,0.9958027005195618,0.9953786134719849,0.9954283237457275
1375197288461651975,"Organicémonos para ganar.

Solo un centro derecha unido podrá sacar a Sánchez de La Moncloa.

Entrevista completa en el canal de Infovlogger.

https://t.co/PX9vuiR8QD",teodoro-garcia-egea,partido-popular,Sánchez,0.013301595114171505,0.0010306434705853462,Abascal,0.014458230696618557,@Yolanda_Diaz,0.0014256752328947186,0.02173144929111004,0.0008279067697003484
1375321064998375426,"Ponle tu el calificativo.

 👉 Sánchez le niega las ayudas a 2 millones de autónomos y pymes españolas.
👉 Sánchez le da 53 millones de euros a Plus Ultra, la aerolínea venezolana vinculada a los delincuentes chavistas. https://t.co/3e4fW0LFrd",jaime-eduardo-de-olano-vela,partido-popular,Sánchez,0.9730353951454163,0.011612769216299057,@IdiazAyuso,0.9770177602767944,@IdiazAyuso,0.01726231910288334,0.9524683952331543,0.007223227992653847
1375321064998375426,"Ponle tu el calificativo.

 👉 Sánchez le niega las ayudas a 2 millones de autónomos y pymes españolas.
👉 Sánchez le da 53 millones de euros a Plus Ultra, la aerolínea venezolana vinculada a los delincuentes chavistas. https://t.co/3e4fW0LFrd",jaime-eduardo-de-olano-vela,partido-popular,Sánchez,0.9730353951454163,0.011612769216299057,@IdiazAyuso,0.9770177602767944,@IdiazAyuso,0.01726231910288334,0.9524683952331543,0.007223227992653847
1375387944765292545,"Aquí está el verdadero quid de la cuestión. 

Ayuso llevaba planeando meses un adelanto electoral y ni cotiza el tiempo que lleva el PP ansiando absorber a Cs y otros dejándose cortejar. 

Lo de Murcia es solo la excusa que lo precipita todo.  https://t.co/Lb6rvFtDNY",maria-munoz-vidal,ciudadanos,Ayuso,0.17525836825370789,0.0007856806041672826,Sanchez,0.7471522688865662,Sanchez,0.0017478440422564745,0.41753116250038147,0.0010115568293258548
1375415948618907655,"Discriminar no cabe en nuestro país.

El gobierno debe investigar, requerir a la compañía y actuar ya. ¿Lo ha hecho? Instamos a q lo haga.

Iglesias y Ábalos: menos campaña y más defender a los españoles.

Iberia discrimina a 2 pasajeros en silla de ruedas https://t.co/AU8Ag6ermq",concepcion-gamarra-ruiz-clavijo,partido-popular,Iglesias,0.9338494539260864,0.004124434664845467,Ayuso,0.9461475014686584,Ayuso,0.004760481417179108,0.942626953125,0.004662528168410063
1375423719988998146,"Hoy presentamos un recurso ante el Tribunal Constitucional para eliminar el Impuesto sobre el Patrimonio de los Presupuestos de Sánchez por vulnerar los artículos 31 y 134.7 de la Constitución.
 
España es el único país de la UE que mantiene este impuesto injusto y arcaico. https://t.co/S4VVE5UtXc",pablo-casado-blanco,partido-popular,Sánchez,0.01922304555773735,0.0009624303202144802,Iglesias,0.020040011033415794,Abascal,0.0010931596625596285,0.014443725347518921,0.0010784786427393556
1375541909410680834,"Bolivia instaura una dictadura de terror socialista: ""Son los amigos de Iglesias y Zapatero"", por @elenaberberana https://t.co/ENZvTUQO1U vía @libertaddigital",juan-luis-steegmann-olmedillas,vox,Iglesias,0.9950372576713562,0.9954766631126404,@monasterioR,0.9963189363479614,Iglesias,0.9954766631126404,0.9951661825180054,0.994570791721344
1375768576972439552,"🔴 El PSOE pretende continuar con su afán recaudatorio, esta vez aplicando el Impuesto sobre el Patrimonio de los Presupuestos de Sánchez que vulnera los artículos 31 y 134.7 de la Constitución. https://t.co/0XEKtW2KnL",jose-alberto-herrero-bono,partido-popular,Sánchez,0.006283390335738659,0.0017692937981337309,Sanchez,0.006441382225602865,Abascal,0.0021096605341881514,0.0052991993725299835,0.002062506042420864
1375837291730640896,"Es un honor haber sido presentado en el acto #VamosEdmundo por @InesArrimadas y @BegonaVillacis, dos mujeres valientes y luchadoras.

Los valores de libertad, igualdad y unión que ellas siempre han defendido representan perfectamente a Madrid y serán nuestra guía hoy y siempre. https://t.co/8fxBabNZdr",,,@InesArrimadas,0.004202243871986866,0.002427934668958187,Iglesias,0.004823446273803711,@pablocasado,0.0024719564244151115,0.004357983358204365,0.002330400748178363
1375865206996340738,"Ánimo inquebrantable. Las ideas claras. Amantes de España y la Libertad. 
Exitazo de la mesa informativa en Princesa/Madrid. Organizada por @VoxMoncloa 

Con @monasterioR @madrid_vox @Santi_ABASCAL 

Adelante @vox_es 🇪🇸💪 https://t.co/AiG6r9mv7V",juan-jose-aizcorbe-torra,vox,@monasterioR,0.009778079576790333,0.0011792673030868173,Iglesias,0.03014649823307991,@pablocasado,0.0012769330060109496,0.014797527343034744,0.0010233339853584766
1375865206996340738,"Ánimo inquebrantable. Las ideas claras. Amantes de España y la Libertad. 
Exitazo de la mesa informativa en Princesa/Madrid. Organizada por @VoxMoncloa 

Con @monasterioR @madrid_vox @Santi_ABASCAL 

Adelante @vox_es 🇪🇸💪 https://t.co/AiG6r9mv7V",juan-jose-aizcorbe-torra,vox,@Santi_ABASCAL,0.009778079576790333,0.0011792673030868173,Abascal,0.011117414571344852,Monasterio,0.001382746733725071,0.013495933264493942,0.0010619481327012181
1376080052211879936,"El desprecio @sanchezcastejon y Pablo Iglesias a los madrileños les lleva a tratarlos como tontos que no supieran que hace unos días @PSOE , @_unidospodemos_ y @CiudadanosCs intentaron asaltar los gobiernos de Castilla, Madrid y Murcia  los tres juntitos https://t.co/C8MiMc59Nv",eloy-suarez-lamata,partido-popular,@sanchezcastejon,0.990461528301239,0.04304737225174904,Sánchez,0.9956728219985962,Sánchez,0.2882707417011261,0.9957520961761475,0.29066357016563416
1376080052211879936,"El desprecio @sanchezcastejon y Pablo Iglesias a los madrileños les lleva a tratarlos como tontos que no supieran que hace unos días @PSOE , @_unidospodemos_ y @CiudadanosCs intentaron asaltar los gobiernos de Castilla, Madrid y Murcia  los tres juntitos https://t.co/C8MiMc59Nv",eloy-suarez-lamata,partido-popular,Iglesias,0.990461528301239,0.04304737225174904,@Santi_ABASCAL,0.9957740902900696,@Santi_ABASCAL,0.295269250869751,0.9930546879768372,0.08032944798469543
1376081833813811201,"Si se puede !Llegar a la política sin nada y forrarte en 2 años sin trabajar . Basta con mentir , insultar y hostigar  a quien lo denuncia . En Madrid ya hay dos ricos más : Pablo e @IreneMontero .Que le den las gracias a @IdiazAyuso porque además pagan pocos impuestos . https://t.co/KDtE8K6U9u",eloy-suarez-lamata,partido-popular,@IdiazAyuso,0.9969226717948914,0.9803327322006226,Casado,0.9970481991767883,Sánchez,0.9908403754234314,0.9969700574874878,0.9814737439155579
1376137551170404355,"Una semana más el Gobierno acerca a 6 etarras a cárceles del entorno del País Vasco.

Uno de ellos es Henri Parot, un asesino de 39 inocentes entre ellos niños y el padre de mi compañero, Jaime Mateu.

Ni condenan a ETA ni piden perdón, pero Sánchez sigue pagando su apoyo a Bildu",pablo-casado-blanco,partido-popular,Sánchez,0.31212782859802246,0.0010285787284374237,Monasterio,0.39153003692626953,Monasterio,0.0011463114060461521,0.18670955300331116,0.0008610389195382595
1376463096491950080,Hay q tener la sensibilidad de un mosquito ⁦@GarciaPage para no abrir el hospital de Toledo para los enfermos de COVID y dedicarlo a visitas y fotos. ⁩ Hospital Zendal: Pedro Sánchez manda al vicepresidente europeo a Toledo para evitar que lo visite https://t.co/AjQTSlzmzc,carmen-riolobos-regadera,partido-popular,Sánchez,0.9873721599578857,0.026569722220301628,@monasterioR,0.9901688098907471,@monasterioR,0.04186186194419861,0.9882472157478333,0.031306155025959015
1376507863791775744,"14 meses en el Gobierno de @sanchezcastejon ha estado Pablo Iglesias. Ha conseguido tener el los Juzgados más asuntos judiciales que iniciativas ha puesto en marcha .Eso si ha multiplicado por seis su patrimonio ,fondo de pensiones incluido. SI SE PUEDE!!!https://t.co/06Xx6LQqH3",eloy-suarez-lamata,partido-popular,@sanchezcastejon,0.9455013275146484,0.004779246635735035,Abascal,0.9594074487686157,Abascal,0.006243285723030567,0.9376896023750305,0.004433767404407263
1376652641690906628,"No os llevéis las manos a la cabeza que todavía nos falta ver a los del sindicato de la okupacion en puestos de salida.

Pablo Iglesias ficha al portavoz del Sindicato de Manteros para las elecciones de Madrid https://t.co/hhODGXd71Z",maria-munoz-vidal,ciudadanos,Iglesias,0.8833496570587158,0.0030372561886906624,Iglesias,0.8833496570587158,Iglesias,0.0030372561886906624,0.8770778775215149,0.002694491995498538
1376831380999536641,"Sánchez debe exigir revocación y  condena acuerdo q elimina “Calle Toledo” en Palma x: 
• Ofensa intolerable a ciudad, toledanos y  españoles”
• Maltrato a ciudad de 3 culturas cristianas, musulmanes y judios,  Patrimonio Humanidad”
@vicentetiradopp @MargaProhens @miqueljerez https://t.co/dKQCP17V3Z",carmen-riolobos-regadera,partido-popular,Sánchez,0.14561311900615692,0.000817545922473073,Sánchez,0.14561311900615692,Monasterio,0.0009980619652196765,0.035370223224163055,0.000828220508992672
1376866934977921026,🗣 Pedimos a Sánchez y a sus satélites una campaña limpia en Madrid. La maquinaria de Moncloa está a pleno rendimiento y parece que todo vale contra Ayuso. Ya Basta. Que se dediquen a actuar en Barajas y el resto de aeropuertos de España https://t.co/c5VWeIESn7,pablo-montesinos-aguayo,partido-popular,Sánchez,0.9881688952445984,0.02843370847404003,Abascal,0.9918505549430847,Abascal,0.054127294570207596,0.9829244017601013,0.016945460811257362
1376896552455790595,"A Iglesias no le va a echar de menos ni Sánchez. Pero Unidas Podemos sigue en el Gobierno e Iglesias intentará mandar en la sombra.

Desde el PP, con @pablocasado_ al frente, continuaremos ejerciendo una oposición firme y responsable en defensa del interés general. https://t.co/WDn9mCZQ7b",pablo-montesinos-aguayo,partido-popular,Iglesias,0.5778496265411377,0.0013821739703416824,Monasterio,0.7073450088500977,Sánchez,0.0017300064209848642,0.095542311668396,0.000819360779132694
1376896552455790595,"A Iglesias no le va a echar de menos ni Sánchez. Pero Unidas Podemos sigue en el Gobierno e Iglesias intentará mandar en la sombra.

Desde el PP, con @pablocasado_ al frente, continuaremos ejerciendo una oposición firme y responsable en defensa del interés general. https://t.co/WDn9mCZQ7b",pablo-montesinos-aguayo,partido-popular,Iglesias,0.5778496265411377,0.0013821739703416824,Monasterio,0.7073450088500977,Sánchez,0.0017300064209848642,0.095542311668396,0.000819360779132694
1376913085315829760,"Iglesias ya no está en el Gobierno pero Podemos sigue formando parte del mismo y además nos ha colocado al secretario general del partido comunista dentro.
Políticas del pasado para diseñar nuestro futuro.",agustin-almodobar-barcelo,partido-popular,Iglesias,0.9905017614364624,0.07493747770786285,Sánchez,0.9922338724136353,Sánchez,0.1079348474740982,0.9693491458892822,0.01293958816677332
1376936449946357760,"Tremendo como informa la @COPE sobre la agresión de un grupo de fascistas a gente de Unidas Podemos que visitaba una asociación de vecinos en Coslada...la Cope convierte a Pablo Iglesias en el sujeto agresor, diciendo que “increpa” a los fascistas. Es surrealista todo. https://t.co/rY3XLAxdSv",juan-antonio-lopez-de-uralde-garmendia,podemos,Iglesias,0.9907649755477905,0.05173299461603165,@monasterioR,0.993552565574646,@monasterioR,0.1195531040430069,0.9891061186790466,0.04099274426698685
1376946092529569794,"Ayuso dirá que están en el lado correcto de la historia, los medios dirán que son manifestantes con banderas. Son NAZIS. Y llegará el día que vendrán a por tus derechos, si no hacemos de Madrid un rompeolas antifascista. https://t.co/V2NmDwnECX",jaume-asens-llodra,catalunya-en-comu,Ayuso,0.9968748092651367,0.9857804179191589,Casado,0.9970749616622925,Sánchez,0.9922695159912109,0.9965285658836365,0.9903738498687744
1377161539405275139,"El mayor enemigo de la libertad de información está en el Gobierno. Y eso daña la imagen de España.

Sánchez tiene rectificar esta deriva. Basta de señalamientos a periodistas, falta de la transparencia y escasa rendición de cuentas.

Siempre en defensa de la libertad de prensa. https://t.co/vuUiqkPQwG",pablo-montesinos-aguayo,partido-popular,Sánchez,0.9835126996040344,0.020184749737381935,Sanchez,0.9847266674041748,Sanchez,0.02260253019630909,0.974445104598999,0.00993531197309494
1377181976134705157,Tiene razón Pablo Iglesias cuando dice que en Madrid no debe haber sitio para los canallas neonazis . De la misma manera que no deberia haber sitio para los canallas populistas comunistas que élenviaba a los escraches del @populares .https://t.co/ezv5PLgwa1,eloy-suarez-lamata,partido-popular,Iglesias,0.9973835349082947,0.8915884494781494,Sánchez,0.9974307417869568,Ayuso,0.9269925951957703,0.9973899722099304,0.8956513404846191
1377198989595045889,Un gran político para la lista de ⁦@IdiazAyuso⁩. Casado recupera a Agustín Conde y va en la lista de Díaz Ayuso - ENCLM https://t.co/0jqCOQEjsy,carmen-riolobos-regadera,partido-popular,Casado,0.00844621006399393,0.001338816829957068,Abascal,0.015496814623475075,@IdiazAyuso,0.0022323192097246647,0.0083768954500556,0.0013577493373304605
1377198989595045889,Un gran político para la lista de ⁦@IdiazAyuso⁩. Casado recupera a Agustín Conde y va en la lista de Díaz Ayuso - ENCLM https://t.co/0jqCOQEjsy,carmen-riolobos-regadera,partido-popular,Ayuso,0.00844621006399393,0.001338816829957068,Yolanda,0.01008125115185976,@pablocasado,0.001911222585476935,0.006085733883082867,0.0016183032421395183
1377245106894475270,"Elecciones Madrid: Ayuso gana en los bares: ""La izquierda perderá si solo ofrece miedo y restricciones"" https://t.co/hIc19vXIHg",carmen-riolobos-regadera,partido-popular,Ayuso,0.920386016368866,0.00425467174500227,Iglesias,0.930419385433197,Monasterio,0.005119105335325003,0.918298065662384,0.00438363291323185
1377317176999346176,"🎥 Aquí os dejo el enlace a la entrevista que me ha hecho @garaS87 para @LaUltima_Hora. Hablo de muchas cosas, entre ellas la ley de cambio climático o la falta de política ambiental de Díaz Ayuso en Madrid. No te la pierdas👇🏽

https://t.co/0PTs4si2FW vía @YouTube https://t.co/nrcGq5AEkY",juan-antonio-lopez-de-uralde-garmendia,podemos,Ayuso,0.005813573021441698,0.0015876316465437412,Iglesias,0.006262494251132011,@Yolanda_Diaz,0.0019120979122817516,0.005144421476870775,0.0016970356227830052
1377339223066488833,"Macron confina Francia. Ayuso sigue invitando franceses a emborracharse en Madrid, una de las regiones con peores cifras epidémicas y hospitalarias.

Miles de millones en regalos fiscales a millonarios, cero euros de ayudas directas a la hostelería y ""libertad"" para contagiar. https://t.co/PZwLknBUfk",pablo-echenique-robba,podemos,Ayuso,0.9681569933891296,0.008405506610870361,Sánchez,0.9927210211753845,Sánchez,0.078256756067276,0.9798554182052612,0.013975054956972599
1377372589299965953,"Otra razón más para votar a @monasterioR y a @vox_es   

“La victoria de Ayuso es clave para que yo sea presidente del gobierno” ( Casado). 
https://t.co/pQDpAQmWVW",luis-gestoso-de-miguel,vox,@monasterioR,0.010436701588332653,0.0011019958183169365,Iglesias,0.16468951106071472,@pablocasado,0.0014102645218372345,0.007267489098012447,0.0014465916901826859
1377372589299965953,"Otra razón más para votar a @monasterioR y a @vox_es   

“La victoria de Ayuso es clave para que yo sea presidente del gobierno” ( Casado). 
https://t.co/pQDpAQmWVW",luis-gestoso-de-miguel,vox,Ayuso,0.010436701588332653,0.0011019958183169365,Iglesias,0.02097921259701252,@pablocasado,0.0015614964067935944,0.005753870587795973,0.0016839569434523582
1377560793445711874,"Nuestra eurodiputada @maitepagaza reclama a la Comisión Europea que pida explicaciones al Gobierno de Sánchez por el uso de la 'patada en la puerta' para impedir fiestas ilegales en la pandemia del coronavirus.

https://t.co/3xwuhaThYh",maria-munoz-vidal,ciudadanos,Sánchez,0.09487101435661316,0.0006892403471283615,Iglesias,0.358284592628479,Monasterio,0.0010696775279939175,0.03897840529680252,0.0006989104440435767
1377611934862827525,"¡Este es un equipo hermoso!

Un equipo que representa el Madrid de los barrios, de los pueblos, de la gente trabajadora, de los que pagan a duras penas el alquiler, de las feministas, de los antirracistas y los de abajo. 

El equipo que va a ganarle la partida a Ayuso 💪🏾 https://t.co/XQ6NBAw3Ji",ione-belarra-urteaga,unidas-podemos,Ayuso,0.00873598176985979,0.0013383700279518962,Iglesias,0.025992898270487785,@Yolanda_Diaz,0.001411688164807856,0.008418611250817776,0.00136017263866961
1377935672879820800,"El voto útil para que no entre la izquierda en Madrid es el voto a VOX. “A lo peor Casado tiene tentaciones de pactar con el partido socialista...”

https://t.co/XmDohJrWsu",juan-luis-steegmann-olmedillas,vox,Casado,0.08384072780609131,0.0006877187406644225,@Santi_ABASCAL,0.5111096501350403,@Santi_ABASCAL,0.000992401735857129,0.10965567082166672,0.0007338951691053808
1378318870461751297,"“No es ninguna anécdota. Caiga bien o caiga mal Pablo Iglesias es un personaje político de primer orden que ha participado en el primer gobierno de coalición en 80 años. Es un momento importante.” 

Parece como si @monrosi hubiera estado dentro de la sala. https://t.co/6NlBpemUUh",pablo-echenique-robba,podemos,Iglesias,0.005436969920992851,0.0017966408049687743,Iglesias,0.005436969920992851,Yolanda,0.00229540653526783,0.005798984318971634,0.0016979979118332267
1378395394032427008,"Al margen del aprecio personal, es muy elocuente que el PSOE elija la Plaza de Callao para colocar una imagen de su candidato. Así es cómo estaba Ángel Gabilondo:
Cuando Sánchez hizo a Iglesias vicepresidente, ""callao"".
Cuando pactaron los Presupuestos con ERC y Bildu, ""callao"". https://t.co/x5AK7fFmyP",,,Sánchez,0.9812601804733276,0.01784013956785202,@monasterioR,0.9897923469543457,@monasterioR,0.04154837876558304,0.9704757332801819,0.00983257032930851
