twitter_id,original_text,slug,party_slug,comuni_toxic,comuni_very_toxic,fascis_toxic,fascis_very_toxic,most_toxic,most_very_toxic
1378231976432447489,"Ésta es la historia de “LIBRE”de Nino Bravo: un canto a la libertad y contra el crimen comunista. Cuando se enteren los progres, se acabó esta maravillosa canción . https://t.co/lOIH6iUF4H",luis-gestoso-de-miguel,vox,0.9509150981903076,0.010587218217551708,0.9362434148788452,0.007343800272792578,comunista,comunista
1378693119240208385,"Pedro Sánchez dice que “es falso el dilema entre comunismo y libertad”

Lo es para los negacionistas como él que se han negado a condenar los totalitarismos comunistas en el Congreso",edurne-uriarte-bengoechea,partido-popular,0.9848810434341431,0.03151248022913933,0.9871404767036438,0.03896462917327881,fascista,fascista
1378693119240208385,"Pedro Sánchez dice que “es falso el dilema entre comunismo y libertad”

Lo es para los negacionistas como él que se han negado a condenar los totalitarismos comunistas en el Congreso",edurne-uriarte-bengoechea,partido-popular,0.9848810434341431,0.03151248022913933,0.9879117012023926,0.04378161206841469,fascismo,fascismo
1378707588955705345,Cualquier con dos dedos de frente sabe que hasta hace dos dias tenía un vicepresidente del Gobierno comunista https://t.co/QsDa3lx8H3,antonio-pablo-gonzalez-terol,partido-popular,0.8909366726875305,0.004279003012925386,0.9914295077323914,0.1083964854478836,fascista,fascista
1379386181549449216,"""Ser de centro no es soflamar comunismo o libertad, ni fascismo o libertad, es, en definitiva, apostar por salir de las trincheras mentales en las que quieren situar a los ciudadanos los viejos partidos""

Esto de @MGutierrezCs 
https://t.co/6wu9yduTSO",maria-munoz-vidal,ciudadanos,0.9623918533325195,0.009043500758707523,0.956361711025238,0.007023391779512167,comunismo,comunismo
1379386181549449216,"""Ser de centro no es soflamar comunismo o libertad, ni fascismo o libertad, es, en definitiva, apostar por salir de las trincheras mentales en las que quieren situar a los ciudadanos los viejos partidos""

Esto de @MGutierrezCs 
https://t.co/6wu9yduTSO",maria-munoz-vidal,ciudadanos,0.9135738015174866,0.0038508006837219,0.9623918533325195,0.009043500758707523,fascismo,fascismo
1379858364079935494,"La extrema izquierda, con la aquiescencia del gobierno socialcomunista y la inactividad de la policía por orden superior, intenta impedir un acto democrático de @vox_es , en precampaña electoral, en Vallecas. #MarlascaDimision #GobiernoDeLaMuerte #SoloQuedaVox",emilio-jesus-del-valle-rodriguez,vox,0.9925313591957092,0.1735072284936905,0.9942528605461121,0.2532954812049866,fascista,fascista
1379889632108773382,"Parece que las maletas de Delsi también traían piedras, para atacar a Vox. Pero esas piedras que lanzan se van a convertir en lágrimas socialistas y comunistas el 4 de Mayo.",juan-luis-steegmann-olmedillas,vox,0.9874153733253479,0.030089307576417923,0.9934139847755432,0.09919023513793945,fascista,fascista
1379899742461825024,Piedras contra la libertad. Sólo @Santi_ABASCAL y @monasterioR pueden para el comunismo rabioso de Madrid. Hilo #VallecasEnPie #SoloQuedaVox https://t.co/9SCst3G00Z,luis-gestoso-de-miguel,vox,0.9951658248901367,0.9958107471466064,0.9942786693572998,0.9969391822814941,comunismo,fascismo
1379901727378407425,"La extrema derecha hace cosas de extrema derecha: provocar, extender el odio y alimentar la violencia. Ese es el caldo de cultivo en el que aspiran a crecer. Frente a esa oscuridad tenemos nuestras bases: democracia, igualdad y antifascismo.",alberto-garzon-espinosa,izquierda-unida,0.9952980875968933,0.9932243227958679,0.9951992630958557,0.9938667416572571,comunismo,fascismo
1379903159234088962,"Sí, el antifascismo es terrorismo. https://t.co/GnuBsmLJKs",rocio-de-meer-mendez,vox,0.995851993560791,0.9838256239891052,0.9961556792259216,0.9801440834999084,fascismo,comunismo
1380176618031869960,"Los medios de comunicación están blanqueando al fascismo y eso es muy peligroso. 
VOX no está en el lado bueno de la historia: la xenofobia, el machismo, la apología de la dictadura no deben tener cabida en una democracia. 
Tolerancia 0 con la intolerancia 🔻 https://t.co/Qv8fFcAM9H",maria-marquez-guerrero,,0.9320260286331177,0.005238692741841078,0.9562087655067444,0.008197805844247341,fascismo,fascismo
1380433073439916032,"100 millones de muertos 

Las dictaduras más represoras del mundo 

Y Yolanda Díaz dice que “el comunismo es democracia y libertad”",edurne-uriarte-bengoechea,partido-popular,0.9617977738380432,0.012856125831604004,0.9923487901687622,0.18271686136722565,fascismo,fascismo
1380816563205455872,"Los que defienden el fascismo como el lado bueno de la historia y privatizan sanidad y servicios públicos sólo ganan en el 30% más rico de Madrid. #QueHableLaMayoría.
https://t.co/14dHFtMAKp",jaume-asens-llodra,catalunya-en-comu,0.9969371557235718,0.9818453788757324,0.9964485168457031,0.9914035201072693,comunismo,fascismo
1380937087860477954,Libertad frente al comunismo que no defenderán los blanditos. Sólo @vox_es puede hacerlo con @Santi_ABASCAL y @monasterioR . Acto de @vox_es en El Escorial #SoloQuedaVox . La victoria frente al comunismo se acerca de la mano de VOX. https://t.co/OibpoAUF65,luis-gestoso-de-miguel,vox,0.9534200429916382,0.007036370225250721,0.9751138687133789,0.015122915618121624,fascismo,fascismo
1381730553049845765,"Qué pena me da toda esa pobre gente que gritan cosas como  ¡si, se puede! o ¡Black lives matter! mientras los líderes de las organizaciones marxistas viven a todo trapo a su costa

¡abrid los ojos!

¡el comunismo es una gran estafa!

https://t.co/jeaoyLjfix",,,0.9705567359924316,0.014759195037186146,0.9794355630874634,0.03068910539150238,fascismo,fascismo
1382234912665825280,"Esta izquierda incapaz de completar su transición democrática:

Pedro Sánchez, presentando la República como un modelo de democracia 

... claro que también dice que el comunismo ha impulsado la democracia",edurne-uriarte-bengoechea,partido-popular,0.9652890563011169,0.009389467537403107,0.9868940114974976,0.03466079756617546,fascismo,fascismo
1382241666569023490,El vínculo luminoso con la república a que se refiere Sánchez debe ser con los fogonazos de los pelotones de ejecución de las sacas y checas que tenía montadas en su partido con comunistas y anarquistas donde asesinaban a familias enteras y curas y monjas. https://t.co/iIXRZtlbki https://t.co/BpBooP8HXO,luis-gestoso-de-miguel,vox,0.9932089447975159,0.9976346492767334,0.992712140083313,0.9977966547012329,comunista,fascista
1382250682116403200,"Abascal nos enseña un adoquín. Lo levanta con la mano. Se dice víctima, pero, como siempre, lo que hace, lo único que sabe hacer, es amenazar. 

Los demócratas somos mayoría y al fascismo hay que desenmascararlo. Sus adoquines y amenazas no vencerán a la democracia.",anton-gomez-reino-varela,podemos,0.9894092082977295,0.05788788944482803,0.9935091137886047,0.20629137754440308,fascismo,fascismo
1382622686409588736,"Los socialcomunistarras que defienden penas leves contra los asesinos de mujeres y niños, negándose a la prisión permanente revisable, levantan la bandera de la defensa de los niños.
Cuanto cinismo e hipocresía de quienes pactan con los asesinos de niños. https://t.co/yjsvDMqPCr",francisco-jose-alcaraz-martos,vox,0.99437016248703,0.9964273571968079,0.9944292306900024,0.9959585070610046,fascista,comunista
1382967776428572673,"Solo quien lleva toda la vida en política sin pegar palo al agua fuera de un partido puede creer que los problemas de los ciudadanos se resuelven gritando “¡comunismo o libertad!” “socialismo o ultraderecha!”

Crecer y vivir en la sede de un partido hace perder la toma de tierra.",guillermo-diaz-gomez,ciudadanos,0.9530989527702332,0.008364012464880943,0.9586963057518005,0.009346768260002136,fascismo,fascismo
1382989794230296578,"Digo ""presidente"" en vez de ""presidenta"":
-Porque es un participio activo aceptado por la RAE.
-Porque una preferencia no puede ser una imposición. A mí no me gusta que me llamen fascista y me tengo que aguantar. Imponer a los demás como deben hablar es totalitario. https://t.co/OBrPZAYhYh",carla-toscano-de-balbin,vox,0.9414127469062805,0.009780278429389,0.9690171480178833,0.021279703825712204,fascista,fascista
1383140830383378434,"Así acabó hoy la manifestación antifascista en Vallecas.

Cuando no van a difundir odio y a provocar cargas policiales los racistas, los homófobos, los que revindican la dictadura franquista y el terrorismo de estado, todo transcurre con normalidad y sin incidentes. 🤷🏼 https://t.co/m39QCBxDjK",pablo-echenique-robba,podemos,0.9780755639076233,0.023428186774253845,0.9409151077270508,0.009988628327846527,comunista,comunista
1383644670874382339,Hoy estaremos en el inicio de campaña en Móstoles con @Santi_ABASCAL y @monasterioR para parar el comunismo y proteger Madrid y sus barrios.🇪🇸🇪🇸 https://t.co/gMEmn9Q7DZ,luis-gestoso-de-miguel,vox,0.10869616270065308,0.0010024523362517357,0.8373317718505859,0.00572067778557539,fascismo,fascismo
1384509663773749259,Esto solo tiene un nombre: fascismo. No podemos permitir que estos criminales gobiernen en Madrid. Vamos a denunciar su propaganda nazi a la Junta Electoral. El 4 de mayo nos lo jugamos todo. Hay que plantar cara. Que nadie se quede en casa. #QueHableLaMayoria https://t.co/zXVzcxaAPC,pablo-iglesias-turrion,,0.9963366985321045,0.9913637638092041,0.9952846169471741,0.995853066444397,comunismo,fascismo
1384788935717572609,"La cafetería del Congreso abarrotada por todos los que os cierran las cafeterías en la calle.
Es la política de los socialcomunistarras,  hacer lo que os impongan pero no lo que ellos hacen.",francisco-jose-alcaraz-martos,vox,0.9965447783470154,0.9793499112129211,0.996819257736206,0.9201493859291077,fascista,comunista
1384790571106066432,"El Ministerio de Igualdad y el Ministerio de Derechos Sociales toman cartas en el asunto y ponen en manos de la Fiscalía la propaganda neonazi de VOX por poder constituir delito de odio.

El fascismo es un virus para la democracia. Aquí los anticuerpos. https://t.co/HiTienomW5",pablo-echenique-robba,podemos,0.9755457639694214,0.019912654533982277,0.9899483919143677,0.10012336075305939,fascismo,fascismo
1385151072407330829,"Como la ministra Montero, en un alarde de mala fe, afeó a @FigaredoJoseM ser sobrino de Rato, se me ha ocurrido este hilo para mostrar algunos lazos familiares de los señores socialfascistas de la PSOE: 1)ZP: hijo de un asesor jurídico del Ayuntamiento de Leon en pleno franquismo",joaquin-robles-lopez,vox,0.980680525302887,0.01788596622645855,0.9737864136695862,0.01303305197507143,comunista,comunista
1385326184179830789,"La extrema izquierda socialcomunista en nombre de la libertad quiere que seamos cualquier cosa menos lo que  realmente somos: Creación de Dios.
Grande @rodrijr111 https://t.co/filzsPvq6b",maria-magdalena-nevado-del-campo,vox,0.9186187982559204,0.01407071016728878,0.914599597454071,0.017946988344192505,comunista,fascista
1385496366303096833,"No es inocente el que apunta....
Ante el fascismo que amenaza al pueblo. Hay que llenar las urnas de votos antifascistas #4MNoTeQuedesEnCasaVota 
Gracias @PabloIglesias por el corage.
El #4M hazlos callar #votacontrafascismo #QueHableLaMayoria https://t.co/t2QFXqHP4m",antonia-jover-diaz,podemos,0.9358934760093689,0.006513939704746008,0.8640841841697693,0.003639958566054702,comunista,comunista
1385496366303096833,"No es inocente el que apunta....
Ante el fascismo que amenaza al pueblo. Hay que llenar las urnas de votos antifascistas #4MNoTeQuedesEnCasaVota 
Gracias @PabloIglesias por el corage.
El #4M hazlos callar #votacontrafascismo #QueHableLaMayoria https://t.co/t2QFXqHP4m",antonia-jover-diaz,podemos,0.7461833953857422,0.0020074874628335238,0.8640841841697693,0.003639958566054702,fascismo,fascismo
1385532501523828737,El fascismo se abrió paso de manera gradual y con el silencio cómplice de demasiada gente. No lo olvidemos nunca. La libertad y la democracia de todos están amenazadas cuando unos fascistas amenazan de muerte a sus objetivos y una parte de la sociedad se limita a mirar.,alberto-garzon-espinosa,izquierda-unida,0.9914230704307556,0.12948212027549744,0.9885882139205933,0.0811636745929718,comunista,comunista
1385532501523828737,El fascismo se abrió paso de manera gradual y con el silencio cómplice de demasiada gente. No lo olvidemos nunca. La libertad y la democracia de todos están amenazadas cuando unos fascistas amenazan de muerte a sus objetivos y una parte de la sociedad se limita a mirar.,alberto-garzon-espinosa,izquierda-unida,0.9925833940505981,0.1981661170721054,0.9885882139205933,0.0811636745929718,comunismo,comunismo
1385533963247161345,"No me creo que @BalEdmundo que le considero inteligente, prefiera apoyar a   Ayuso y la candidata fascista de la ultraderecha en lugar de a Ángel Gabilondo a la Presidencia de la Comunidad de Madrid.  

 #DebateSer
@equipoGabilondo",esther-padilla-ruiz,psoe,0.9942582845687866,0.2596608102321625,0.9965047836303711,0.9887481927871704,fascista,fascista
1385546500458094594,"A votar, a votar, a votar, hasta enterrarlos en el mar.

A votar a quien es capaz de decir alto y claro que al fascismo, no se le normaliza, no se le blanquea, no se le trata con normalidad, se le aísla, se le combate y se le destruye.

Hoy debe ser un antes y después

#BastaYa4M",pedro-antonio-honrubia-hurtado,podemos,0.7453147172927856,0.0020445240661501884,0.7344100475311279,0.0019114388851448894,comunismo,comunismo
1385555811250937856,"""Todos los extremos son malos. Lo mismo el extremo que que fantasea con fusilar a 26 millones de españoles que el extremo que quiere regular los alquileres abusivos y aumentar la financiación de la sanidad.""

El 4 de mayo también se vota contra los blanqueadores del fascismo.",pablo-echenique-robba,podemos,0.9962433576583862,0.991509199142456,0.9957389831542969,0.99443519115448,comunismo,fascismo
1385575341612179456,"No es tolerable. La ultraderecha señala objetivos para que reciban estas amenazas de muerte. 

No puede haber nada más alejado de la democracia que está forma de actuar. 

La actitud de Rocio Monasterio no puede calificarse de otra manera más que fascismo puro y duro.",german-renau-martinez,psoe,0.9966387748718262,0.983029305934906,0.9951139092445374,0.9955922961235046,comunismo,fascismo
1385652336660467720,Los comunistas atacan la sede de Vox: «Ni guerra entre pueblos ni paz entre clases»: https://t.co/dsgD94Mx5z,juan-jose-aizcorbe-torra,vox,0.6074963808059692,0.001330641214735806,0.9549643397331238,0.007596754468977451,fascista,fascista
1385677510013243394,"Mira, Pablo, que te llamen ""rata"" o ""chepudo"" te sentará mal, pero no afecta a la democracia. Lo que afecta a la democracia es que un comunista bolivariano como tú esté en la política y engañe a los españoles calumniando a Vox. 

Vete a llorar lágrimas feministas con Irene, anda. https://t.co/H6UqFJBAxp",carla-toscano-de-balbin,vox,0.9951308965682983,0.9967001080513,0.994384765625,0.9973631501197815,comunista,fascista
1385683551715217413,"Los barrios y pueblos que trajeron la democracia son los que tienen de nuevo en su mano defender la libertad, reforzar los servicios públicos y frenar al fascismo. El 4 de mayo #QueHableLaMayoria. https://t.co/OGRScaMRfO",pablo-iglesias-turrion,,0.010370559990406036,0.0011210836237296462,0.01683361828327179,0.001013385597616434,fascismo,comunismo
1385683580131622921,"""PODEMOS y VOX buscan el enfrentamiento"", dice Vicente Vallés.

Pablo ha recibido 4 balas amenazando de muerte a él y a su familia.

VOX dice que se lo ha inventado.

Tenemos fascistas cómodos con el terrorismo y ""periodistas"" blanqueándolos.

Esto ya lo vivió Europa hace 90 años https://t.co/OeyQ1Opucv",pablo-echenique-robba,podemos,0.997047483921051,0.9628720879554749,0.9966198205947876,0.986263632774353,comunista,fascista
1385880109127700482,"Nuestro programa electoral fue escrito pensando en los pueblos y barrios como Villaverde, despreciados por la derecha que ve las instituciones como un negocio. El 4M #QueHableLaMayoria para rechazar el odio y el fascismo y defender la libertad, los derechos y la democracia. https://t.co/Ot1Xr58lhB",pablo-iglesias-turrion,,0.9293466210365295,0.0057443552650511265,0.955782949924469,0.008819159120321274,fascismo,fascismo
1385891971022135298,"Tras recibir una amenazas terrorista, el día que abandonó el debate en la SER porque los fascistas se negaron a condenar las amenazas, Pablo Iglesias dio uno de sus discursos más importantes.

La libertad, la democracia y la valentía de defender ambas. https://t.co/wWNHOvnL09",pablo-echenique-robba,podemos,0.9726067781448364,0.0128707904368639,0.980290412902832,0.01851784810423851,fascista,fascista
1385892715469082626,"Tras recibir una amenaza terrorista, el día que abandonó el debate en la SER porque los fascistas se negaron a condenar las amenazas, Pablo Iglesias dio uno de sus discursos más importantes.

La libertad, la democracia y la valentía de defender ambas. https://t.co/wWNHOvnL09",pablo-echenique-robba,podemos,0.9740387797355652,0.013460827060043812,0.9814028739929199,0.019546248018741608,fascista,fascista
1385902218667347968,"""Un partido fascista, contrario a los valores democráticos, y que nadie en la izquierda o la derecha –o en la prensa seria– debería normalizar como otro más.""

Gracias @iescolar por este artículo valiente en un momento muy peligroso para la democracia. https://t.co/9N2ERSS9SG",pablo-echenique-robba,podemos,0.088239885866642,0.0006724422564730048,0.16224350035190582,0.0007924149394966662,fascista,fascista
1385958491320377345,"Tras las amenazas terroristas y el pie en pared en la SER, la gente de Villaverde recibió a Pablo con gran cariño.

Frente al odio de los fascistas, no olvidemos que el amor y los cuidados son nuestros. 

Para recordarlo, me he puesto este fotón de @DaniGagoPhoto de portada. https://t.co/TLmj1N3IXh",pablo-echenique-robba,podemos,0.9774734973907471,0.021014247089624405,0.9774380326271057,0.02442009747028351,comunista,fascista
1386095679391608838,Hoy hace 47 años los claveles callaron a los fusiles. Que el #4M los votos callen a las balas. #AntifascistasSiempre #25abrilsempre https://t.co/LFmua9pUR6,jaume-asens-llodra,catalunya-en-comu,0.9012510776519775,0.0033631364349275827,0.942428708076477,0.005555669777095318,fascista,fascista
1386197591239581696,"Hoy 25 de abril nuestros países hermanos de Italia 🇮🇹 y Portugal 🇵🇹 celebran fiestas nacionales en conmemoración de las derrotas del fascismo y de la dictadura, respectivamente. ¡Feliz día antifascista! 🔻",alberto-garzon-espinosa,izquierda-unida,0.012939533218741417,0.001082690549083054,0.010241958312690258,0.00126438878942281,comunista,fascista
1386197591239581696,"Hoy 25 de abril nuestros países hermanos de Italia 🇮🇹 y Portugal 🇵🇹 celebran fiestas nacionales en conmemoración de las derrotas del fascismo y de la dictadura, respectivamente. ¡Feliz día antifascista! 🔻",alberto-garzon-espinosa,izquierda-unida,0.007805253379046917,0.001428748364560306,0.010241958312690258,0.00126438878942281,fascismo,comunismo
1386230277203181571,"#TalDiaComoHoy, 25 de abril de 1974, el pueblo portugués derrotaba 
 fascismo. 

El recuerdo #RevolucióndelosClaveles es una celebración de libertad, democracia y progreso 

#Feliz #25Abril para os irmãos e irmãs portugueses!

Grândola, Vila Morena ❤️

✊🏽🌹https://t.co/gnLo7vB20c https://t.co/Si9RMEqokh",maria-angeles-marra-dominguez,psoe,0.004602722357958555,0.002600122941657901,0.004853314254432917,0.0023525177966803312,fascismo,comunismo
1386232747199455232,"""Terra da fraternidade
Grândola, vila morena
Em cada rosto igualdade
O povo é quem mais ordena""

Cada #25Abril Portugal e Italia, y con ellos todos los demócratas, conmemoramos la victoria del pueblo sobre el fascismo. Porque fueron, somos ✊🏻 https://t.co/BIY84ObOTC",irene-maria-montero-gil,podemos,0.005283661652356386,0.002065445529296994,0.006676127668470144,0.001689479686319828,fascismo,comunismo
1386237630271139843,"🇵🇹 ""Paz, trabalho, pão, amor, liberdade e justiça"" fueron las proclamas de aquel #25deAbril de claveles rojos y esperanza. Palabras de un poema que hoy permanece y que el pueblo portugués escribió colectivamente para derrotar al fascismo y proclamar la democracia #25deAbrilSempre https://t.co/GbjKspunnE",yolanda-diaz-perez,en-marea,0.005955143831670284,0.0021058835554867983,0.0066660670563578606,0.0018608414102345705,fascismo,comunismo
1386253541082341376,"Hoy vuelve a ir de democracia o fascismo, de libertad o fascismo.  

De privilegiar a pocos o garantizar a todxs las condiciones materiales de la libertad.

De vivir juntxs, libres del miedo, con vivienda, sanidad, educación, en una tierra de fraternidad

#25abrilsempre https://t.co/j7oWbPA03n",gerardo-pisarello-prados,catalunya-en-comu,0.295672744512558,0.000962915422860533,0.9353715777397156,0.0078094168566167355,fascismo,fascismo
1386272541979910145,"Democracia o fascismo

4 de mayo
#DemocraciaOFascismo4M",irene-maria-montero-gil,podemos,0.9953122138977051,0.7655827403068542,0.9949455857276917,0.9908848404884338,comunismo,fascismo
1386288804579868672,"El fascismo quiere hacernos huir de quienes somos. Ni un paso atrás. Imprescindible esta historia de @MorenoG_Agustin para entender lo que nos jugamos el próximo #4M.

#DemocraciaOFascismo4M https://t.co/5XJP4wDrCZ",jaume-asens-llodra,catalunya-en-comu,0.9700639843940735,0.011107604950666428,0.9748715758323669,0.016536487266421318,fascismo,fascismo
1386296669143142405,"Democracia o fascismo.

4 de mayo. VOTA! #DemocraciaOFascismo4M https://t.co/hZk1eyZ4tG",anton-gomez-reino-varela,podemos,0.9806625247001648,0.026638559997081757,0.9954647421836853,0.8228678703308105,fascismo,fascismo
1386302241997565952,"""Los extremos""
""Los populismos""
""Ni rojos ni azules""
""Yo no tengo ideología""
""Tensión entre Iglesias y Monasterio""
""La crispación""
""La polarización""
""Los periodistas sólo informamos""
""Ni fascismo ni antifascismo""
""Ni machismo ni feminismo""
""Condeno las amenazas de muerte pero"" https://t.co/oCZH2XMTpP",pablo-echenique-robba,podemos,0.874727725982666,0.0026525661814957857,0.9445376396179199,0.005129077006131411,fascismo,fascismo
1386369664830242817,Hoy hemos rendido homenaje a quienes trajeron la democracia a España y a Europa luchando contra el fascismo y por las libertades. #DemocraciaOFascismo4M #25Abril https://t.co/IVSXcA6o4r,pablo-iglesias-turrion,,0.01710727997124195,0.0011162812588736415,0.05440335348248482,0.0011916107032448053,fascismo,fascismo
1386400202039316485,"El comunismo es un virus letal contra el que te puedes vacunar. Pero como todo virus, este muta para adaptarse al nuevo entorno y sobrevivir. 
La erradicación del virus comunista es la única opción posible.",,,0.022690432146191597,0.0010110437870025635,0.05578215420246124,0.0010739532299339771,fascista,fascista
1386400202039316485,"El comunismo es un virus letal contra el que te puedes vacunar. Pero como todo virus, este muta para adaptarse al nuevo entorno y sobrevivir. 
La erradicación del virus comunista es la única opción posible.",,,0.022690432146191597,0.0010110437870025635,0.04542507231235504,0.0011178497225046158,fascismo,fascismo
1386590051702820864,Cuando hablan de fascismo dese la izquierda el problema es saber en que se diferencia de lo que ellos hacen  !!!https://t.co/0ztsp4ZhqO,eloy-suarez-lamata,partido-popular,0.9456382989883423,0.006080267950892448,0.9820387959480286,0.020187653601169586,fascismo,fascismo
1386612257505882115,"🎙 Después del terremoto del viernes, @PabloIglesias ha vuelto a @La_SER para razonar tranquilamente. Ahora sí, sin odio, sin bulos y sin fascistas.

Aquí puedes escuchar la entrevista completa 👇🏼 https://t.co/ZJQTXgE4n0",pablo-echenique-robba,podemos,0.9447113871574402,0.0062315985560417175,0.9572800993919373,0.007812420837581158,fascista,fascista
1386613604540162057,"El #4M se acaba el chollo para Cayetanos y corruptos #QueHableLaMayoría contra el fascismo, democracia. 
Con el fascismo no se debate, al fascismo se le combate #antifascistasempre  

P.I. Y LA BATALLA DE MADRID - El trap-reggaeton de Pablo Iglesias https://t.co/eodUAtdYde",antonia-jover-diaz,podemos,0.9960000514984131,0.99458247423172,0.9960610270500183,0.9941841959953308,fascista,comunista
1386613604540162057,"El #4M se acaba el chollo para Cayetanos y corruptos #QueHableLaMayoría contra el fascismo, democracia. 
Con el fascismo no se debate, al fascismo se le combate #antifascistasempre  

P.I. Y LA BATALLA DE MADRID - El trap-reggaeton de Pablo Iglesias https://t.co/eodUAtdYde",antonia-jover-diaz,podemos,0.9961943626403809,0.9937752485275269,0.9960610270500183,0.9941841959953308,comunismo,fascismo
1386623057293418497,"84 años del atroz bombardeo de #Guernika.

Con la complicidad de Franco, las aviaciones nazi y fascista destruían la ciudad y asesinaban a cientos de personas indefensas.

Hoy más que nunca, prohibido olvidar. Fascismo nunca más.

Debekatuta dago ahaztea!

https://t.co/0hWnZnzIzR",gerardo-pisarello-prados,catalunya-en-comu,0.2398834228515625,0.0017223645700141788,0.5176661014556885,0.0029919580556452274,fascista,fascista
1386636131345870848,"Todo mi apoyo antifascista para la ministra @MarotoReyes.

Las amenazas fascistas a los y las componentes de un Gobierno democrático son intolerables.",irene-maria-montero-gil,podemos,0.015065070241689682,0.0009429747588001192,0.007337586488574743,0.0014073711354285479,comunista,fascista
1386689259290206212,"Ante el debate sobre cómo tratar al fascismo en la prensa, creo que este artículo de @thenation hace una propuesta interesante.

You don't have to publish both sides when one side is fascism.

No debes publicar ambas versiones si una de ellas es fascismo. https://t.co/dyYFVpjHLp",pablo-echenique-robba,podemos,0.014415771700441837,0.0009038308053277433,0.018388139083981514,0.0008662979234941304,fascismo,comunismo
1386739195071377409,"Valiente y lúcido @carlos__alsina sobre los falsos dilemas interesados: comunismo o libertad, fascismo o democracia, salud o economía...

""Hay dos bandos: el de las trincheras y el odio, y el de la racionalidad, la ilustración y el respeto. Pregúntese cada uno dónde quiere estar"" https://t.co/nERftleBic",ines-arrimadas-garcia,ciudadanos,0.8714591264724731,0.0038854931481182575,0.8248000741004944,0.0034465740900486708,comunismo,comunismo
1386739195071377409,"Valiente y lúcido @carlos__alsina sobre los falsos dilemas interesados: comunismo o libertad, fascismo o democracia, salud o economía...

""Hay dos bandos: el de las trincheras y el odio, y el de la racionalidad, la ilustración y el respeto. Pregúntese cada uno dónde quiere estar"" https://t.co/nERftleBic",ines-arrimadas-garcia,ciudadanos,0.638803243637085,0.0016454745782539248,0.8714591264724731,0.0038854931481182575,fascismo,fascismo
1386757519108984838,"✔️Contra la pandemia, vacunas.

✔️Contra el fascismo, votos.

Hoy todos somos Reyes Maroto @MarotoReyes 

#GabilondoPresidente 
#VotaPSOE https://t.co/FOM86wLFpv",rafael-simancas-simancas,sin-partido,0.0659983903169632,0.0007083936361595988,0.02143396995961666,0.0008438415243290365,comunismo,fascismo
1386762540416389124,"Cuando los nazis vinieron a llevarse a los comunistas,
guardé silencio,
ya que no era comunista,

Cuando encarcelaron a los socialdemócratas,
guardé silencio,
ya que no era socialdemócrata,

...

Esto de @PabloIglesias no es un mitin. Es una clase.

https://t.co/Cn3fRLddVH",pablo-echenique-robba,podemos,0.3627922236919403,0.001098585082218051,0.3784944713115692,0.0011296867160126567,fascista,fascista
1386771794787504129,"“Cautivo y desarmado el ejército del fachamat, el gran timonel de la revolución comunista hispánica, Santiago Armesilla, ha comenzado los fusilamientos. Y para empezar ha fusilado los apuntes de oposinet”",joaquin-robles-lopez,vox,0.9934108853340149,0.377706915140152,0.9943178296089172,0.5269571542739868,fascista,fascista
1386943265627332608,"Las personas que padecen problemas de salud mental no merecen estigma ni mucho menos ser asociadas con la violencia, cosa además falsa.

Las amenazas fascistas de estos días tienen su causa en la naturalización y blanqueamiento de la ultraderecha y su violencia.",irene-maria-montero-gil,podemos,0.9852070808410645,0.09972424805164337,0.9811449646949768,0.08573126792907715,comunista,comunista
1386964373273518088,"Blanco y en botella

Fascismo es fascismo, y hay que denunciarlo, aislarlo y vencerlo en las urnas.

“@Adrilastra llama a las cosas por su nombre”
 https://t.co/utE5VXexVU",rafael-simancas-simancas,sin-partido,0.9763944745063782,0.01457224227488041,0.9738273024559021,0.012558519840240479,comunismo,comunismo
1387073262824329220,"El Señor Santiago, S. Estado Agenda 2030 y S. General del Partido Comunista, 

sigue dimitiendo de cargos gracias a la presión que ejerce el @GPPopular, pero no quiere dimitir de diputado que es lo que le permite tener DOS buenos sueldos comunistas. 

COMUNISMO o LIBERTAD https://t.co/XkLKmYcdc0",jose-angel-alonso-perez,partido-popular,0.8673856258392334,0.002619002480059862,0.9605547189712524,0.00695209251716733,fascista,fascista
1387156695714041857,"Pablo, ¿comunismo o libertad? https://t.co/546xCO7CAv",emilio-jesus-del-valle-rodriguez,vox,0.9362542629241943,0.0060537392273545265,0.9422006011009216,0.007183503359556198,fascismo,fascismo
1387340524315627530,"""Temporada de tiro al marqués""

""Se busca vivo o muerto""

Otro paso más hacia el abismo fascista. Una tienda vende camisetas con amenazas de muerte a @PabloIglesias.

En la misma tienda, camisetas elogiando a Abascal o con el lema de Ayuso.

¿Se entiende o hace falta un croquis? https://t.co/yoCtoNKioi",pablo-echenique-robba,podemos,0.9740583300590515,0.011490554548799992,0.9861149787902832,0.02735493890941143,fascista,fascista
1387387780444086276,"Sólo en un día, hemos conocido una tienda de ropa que vende camisetas con elogios a Abascal y amenazas de muerte a Pablo Iglesias y las amenazas también de muerte y con dos balas al ex-presidente Zapatero. Condena sin ""peros"" al terrorismo fascista y a los que lo blanquean. https://t.co/9KkvizB9U4",pablo-echenique-robba,podemos,0.6335572004318237,0.0015321283135563135,0.7718193531036377,0.0020829103887081146,fascista,fascista
