twitter_id,original_text,slug,party_slug,emojis,toxicity,toxicity_without_emojis,sev_toxicity,sev_toxicity_without_emojis
1400107921241952256,"Esos seres pacíficos y amigables que dicen defender la Naturaleza.... 👉🏽 Cazadores de lobos envían amenazas por correo al ministro de Agricultura, Luis Planas https://t.co/3bSfQD1Cuf",juan-antonio-lopez-de-uralde-garmendia,podemos, 👉🏽,0.13887385,0.9742249846458435,0.12276266,0.02846066653728485
1451186679868366852,La pandemia demostró que allí donde no llegaba el Estado estaban las mujeres. No podemos seguir mirando hacia otro lado. Necesitamos corresponsabilidad entre hombres y mujeres y corresponsabilidad entre las personas y el Estado 👇 https://t.co/1DBUqhZCca,ione-belarra-urteaga,unidas-podemos, 👇,0.13868745,0.01291343942284584,0.1525841,0.001221455866470933
1400343893154086914,"Sánchez parece dispuesto a todo con tal de seguir en Moncloa dos años más. Aunque sea malo para España. Pedimos a los líderes del PSOE contrarios a sus planes que se dejen de ambigüedades y firmen contra los indultos.

🗞 Entrevista en @heraldoes. https://t.co/qITlOAbFvf",pablo-montesinos-aguayo,partido-popular, 🗞,0.13834496,0.9678258299827576,0.034154262000000005,0.00939919427037239
1453293969270624268,"❌ Según Sánchez … su persona no miente, es que cambia muy a menudo de opinión. 📣

#RotundaMienteNo https://t.co/qqeC2gbol4",maria-de-la-o-redondo-calvillo,partido-popular, ❌ 📣,0.13819672,0.04381079599261284,0.027638547000000003,0.0007040938944555819
1451527587038220294,"La izquierda abertzale pondrá fin a los recibimientos a miembros de ETA excarcelados. Hay, efectivamente, quien tiende puentes frente a quien cava trincheras 👇🏻 https://t.co/Z41ex3RVmz",pablo-iglesias-turrion,, 👇🏻,0.13811755,0.9161906838417053,0.07210682,0.003466072492301464
1391618485327962117,"La gente cansada de Sánchez, el final del Sanchismo más cerca con @pablocasado_  ,a la cabeza!💪💙

🔴 Encuesta de @sigmados para @elmundoes:
🟦 PP 30,2%
🟥 PSOE 25,7%
🟩 VOX 15,2%
🟪 UP-ECP-EC 13,0%
🟧 Cs 3,6%
🟩 MÁS PAÍS 2,0% https://t.co/uageo7uZHu",ana-belen-vazquez-blanco,partido-popular, 🔴 🟦 🟥 🟩 🟪 🟧 🟩,0.13782862,0.6481292843818665,0.10352112,0.0013060400960966945
1453027226115579907,"Mañana seguiré recorriendo el territorio dando voz a los catalanes silenciados y abandonados por el separatismo y la izquierda.

¡Recuperemos nuestros barrios!

📅 Miércoles 27 Octubre (Mañana).

🕒19:30h.

📍Badalona,Plaza Antonio Machado.

#BarriosSeguros https://t.co/aTUm0BMmvZ",ignacio-garriga-vaz-de-concicao,vox, 📅,0.13781783,0.9561325907707214,0.07210682,0.0183112733066082
1397454812850044930,"🏛 “La declaración unilateral de independencia se la plantearon al Gobierno del PP señor Casado. Señoría, usted ha reconocido q la gestión de su partido en Cataluña fue un desastre” 
#SesionDeControl https://t.co/zy6vcPwyu4",hector-gomez-hernandez,psoe, 🏛,0.13765642,0.02395813725888729,0.025204617999999998,0.000811940582934767
1436296650994167811,"La pandemia ha sacado a la luz el #suicidio y la salud mental como uno de los problemas sociales que urge atajar. Por eso hoy hemos registrado en el Congreso una Ley Integral de Salud Mental 👇🏾
https://t.co/sbVLvgbGMG",jaume-asens-llodra,catalunya-en-comu, 👇🏾,0.13761644,0.005102838389575481,0.20246385,0.002331929747015238
1414302255168245761,"🇨🇺 Históricas movilizaciones sociales en Cuba clamando por la libertad. Todo nuestro apoyo desde España, valientes. Vuestra causa es la nuestra.

El Gobierno Sánchez debe mostrarse desde ya y sin ambages al lado de los demócratas y enfrente de la dictadura comunista.

#SOSCuba https://t.co/RnIcJCcvjq",ines-arrimadas-garcia,ciudadanos, 🇨🇺,0.13760498,0.870291531085968,0.07210682,0.003701747627928853
1453330423791161346,"👉🏼 Siempre que Sánchez dice *""no”*, aun con _rotundidad_, acaba siendo *""sí”*.

👉 No pactaría con Bildu.
👉 No pactaría con el populismo.
👉 No pactaría con independentistas.
👉 No subiría los impuestos.
👉 No estarían encima de  la mesa los indultos.

❌ *#RotundamienteNo* ❌ https://t.co/hR3uQBu6qv",,, 👉🏼 👉 👉 👉 👉 👉 ❌ ❌,0.13753104,0.8705968260765076,0.07210682,0.003988891374319792
1350741770934636546,"“¿Cuántas vidas tiene que costar la Generalitat?” en @larazon_es 

👉 Illa se excusa para no tomar medidas y presiona a las CCAA
👉 Sánchez ni contesta a las cartas que le envían

Anteponen sus intereses electorales a la salud todos
¡Intolerable!

#IllaDimisión
#DóndeEstáSánchez https://t.co/ujrKpeuzsp",jaime-eduardo-de-olano-vela,partido-popular, 👉 👉,0.13743755,0.9946445226669312,0.07210682,0.39761456847190857
1350132601885962245,"Ante los datos de la tercera ola hacen falta acciones inmediatas.

Desde @CiudadanosCs volvemos a proponer medidas al Gobierno para evitar un confinamiento como el de marzo: 

✅ Impulso del teletrabajo
✅ Acelerar la vacunación
✅ Testeos masivos https://t.co/qc0VIJdjSu",maria-munoz-vidal,ciudadanos, ✅ ✅ ✅,0.13715623,0.010611781850457191,0.07210682,0.0012421718565747142
1357048145386029066,"🔴 ¿Dónde está el Informe de los Fondos Europeos del Consejo de Estado??. 
💵💵💵💵💵💵

A Vox no le importa, escucha a nuestro SG @TeoGarciaEgea 🎥👇🏻 https://t.co/XLZW8Z1mPz",javier-merino-martinez,partido-popular, 🔴,0.13701970000000002,0.0334746427834034,0.05351477,0.0009259816142730415
1396904415349649413,En Unidas Podemos hacemos políticas verdes todos los días con muchas iniciativas ecologistas en @Congreso_Es. Hoy hemos sacado adelante esta 👉🏽 El Congreso aprueba una proposición de ley para reducir los atropellos de fauna salvaje https://t.co/Bg1ZDPfyKt vía @efeverde,juan-antonio-lopez-de-uralde-garmendia,podemos, 👉🏽,0.13701318,0.004351408686488867,0.07210682,0.002403179882094264
1450761807723905027,"👉🏻 @sanchezcastejon: “En el @PSOE no hemos utilizado nunca el terrorismo cuando existía ETA, y no vamos a utilizar nunca el terrorismo ahora que no existe ETA”

👉🏻 @pablocasado_: https://t.co/TuZcqVnnLA",arnau-ramirez-carner,psoe, 👉🏻 👉🏻,0.13693483,0.012892462313175201,0.13112165,0.001027706079185009
1400042560245088256,"Quizás no lo sepáis, pero una de las deportistas españolas más laureadas internacionalmente es maña y va en silla de ruedas. Me gustaría más que fuera un premio republicano 😅 pero igualmente enhorabuena @teresa_perales 💪🏼 Muy merecido. https://t.co/H3cbOpJe97",pablo-echenique-robba,podemos, 😅 💪🏼,0.13683404,0.012919220142066479,0.16412619,0.0013152975589036942
1403374351425150978,"La educación socioemocional de los niños y jóvenes, buena y necesaria (y hablo como experta en el tema), se convierte en caballo de Troya de la ideología progre impulsada por el PP en la Comunidad de Madrid. Desde @VOX_Congreso siempre alerta
Abro hilo 🧶 
https://t.co/t3XJKrTIKa https://t.co/sexWY3SQL6",,, 🧶,0.13682993,0.9926435351371765,0.07210682,0.06454582512378693
1371348305201004544,"🔴 El Ministerio del Interior nos RESPONDE que el accidente del Director del Podemos fue:

1️⃣ Tras el toque de queda en Nochevieja....
2️⃣ Con exceso de velocidad..
3️⃣ Acompañado por un “Pablo” sin apellidos..

🔴 La Consejera @RaquelRomeroA mintió. @ConchaAndreu algo que decir❓ https://t.co/CVBoYaL3Ti",javier-merino-martinez,partido-popular, 🔴 1️⃣ 2️⃣ 3️⃣ 🔴,0.13679121,0.7001925706863403,0.07210682,0.0017461003735661507
1387506647044694022,"Pedro Sánchez es presidente del Gobierno gracias a Bildu. Que no se nos olvide. 

@pablocasado_ presenta una batería de iniciativas en defensa de las víctimas del terrorismo 👇🏻 https://t.co/QCT4kttLiR",pablo-montesinos-aguayo,partido-popular, 👇🏻,0.13678892,0.9879926443099976,0.06373665,0.04624917358160019
1373261569379987461,"Por lo visto, el Consejero de Justicia de Ayuso, Enrique López, ha contestado a Pablo Iglesias. Su CV es interesante. Dejó el TC tras ser detenido borracho y sin casco. Fue recusado del juicio de la Gürtel por su cercanía al PP. Y alguna cosita más 👇 https://t.co/6CbRP8n78F",pablo-echenique-robba,podemos, 👇,0.13672552,0.021276015788316727,0.03895548,0.0008945861482061446
1365004103273877509,"Una valiente lección ante tanta falta de respeto a la que debemos poner freno, disculparse con ella podría ser un inicio

Un fuerte abrazo @ALevySoler 😘

Andrea Levy desvela la dolorosa enfermedad que padece: ""Ni borracha, ni drogada. Tengo fibromialgia"" https://t.co/XTzBAUPLZM",concepcion-gamarra-ruiz-clavijo,partido-popular, 😘,0.13666888,0.4092431366443634,0.20246385,0.0015758608933538198
1397639570611707909,"Hoy ha comparecido Celaá, la Ministra de Educación, y le hemos preguntado: 

¿En qué términos plantea el Gobierno “la educación afectivo-sexual con perspectiva de género y en toda su diversidad” tal como se formula en la LOMLOE?

Abro 🧶 https://t.co/gPNdjzpIuW",,, 🧶,0.13658893,0.006511653307825327,0.10978645,0.0015344496350735426
1398212255611822081,"Ángel tiene que despedirse de la Policía por las secuelas de la salvaje agresión que sufrió en 2019 en Barcelona. Los radicales separatistas le hirieron en los disturbios tras la sentencia del procés, donde se jugó la vida para protegernos a todos.

Mi cariño y agradecimiento 🇪🇸 https://t.co/Bw3znVab3N",ines-arrimadas-garcia,ciudadanos, 🇪🇸,0.13657176,0.06602253019809723,0.16313168,0.0010608227457851171
1387316642221281280,"La seguridad y la salud deben avanzar sobre el trabajo digno. Colocar la vida y los derechos fundamentales en el centro es una de las lecciones más valiosas que ha evidenciado esta pandemia.

📽 Hoy, con la @OIT_ES, conmemorando el Día de la Seguridad y Salud en el Trabajo. https://t.co/3zOmhQCviz",yolanda-diaz-perez,en-marea, 📽,0.13656,0.0036167227663099766,0.076239236,0.002922595012933016
1407430879387979783,"¿Cumple ERC con características propias de la ultraderecha?

✔️ Pasado mítico inventado
✔️ Adoctrinamiento
✔️ Lebensraum
✔️ Victimización
✔️ Racismo

Grande,una vez más, mi compañero y amigo @GuillermoDiazCs 👏
https://t.co/qaiWZvHUSZ",maria-munoz-vidal,ciudadanos, ✔️ ✔️ ✔️ ✔️ ✔️ 👏,0.13652897,0.9946438074111938,0.065391615,0.9967346787452698
1355967871655014409,Hoy @Karistofsky te explica de forma irónica cómo funciona eso de abrir a toda portada el periódico cuando lanzan una acusación fake sobre @PabloIglesias y luego hacerse los longuis cuando el Supremo dice que ahí no hay nada y archiva. 🤷 https://t.co/JMcIsTPqOs,pablo-echenique-robba,podemos, 🤷,0.13645963,0.964628279209137,0.07210682,0.011187863536179066
1364499621624610817,"La verdadera anomalía es que en España un piropo sea delito y desear la muerte a alguien sea libertad de expresión. 

La auténtica anomalía es que una parte del Gobierno de España haga oposición al país que gobierna.

Lo mío de hoy en @valenciaplaza 👇🏼

https://t.co/JetIeNa25y",maria-munoz-vidal,ciudadanos, 👇🏼,0.13645285,0.8925789594650269,0.15857136,0.0030500467400997877
1377192704883490817,"En el #DiaVisibilidadTrans recordamos que tenemos una deuda pendiente con este colectivo. La ley trans es un compromiso de Unidas Podemos para acabar con la discriminación que impide a alguien ser quien es. 
👉🏽 https://t.co/GNoX7NKCco https://t.co/m8fO6wI02k",jaume-asens-llodra,catalunya-en-comu, 👉🏽,0.13630448,0.006527082994580269,0.13112165,0.0017459912924095988
1451233374652313607,👉 ⁦@vox_es⁩ tilda de 'extrema gravedad' la complicidad de Rajoy en la negociación del Gobierno de Zapatero con ETA - La Gaceta de la Iberosfera https://t.co/IS8NK3jMKL,emilio-jesus-del-valle-rodriguez,vox, 👉,0.13623995,0.46282434463500977,0.07137035,0.0015209144912660122
1452989451349659649,"Parece que tampoco la defensa del Mar Menor es de interés de la derecha española. Pues ale! Sigamos trabajando para evitar que gobiernen 👉🏽 Vox tacha la ILP del Mar Menor de ""trampa de inspiración socio-comunista"" https://t.co/1tK6pSxu2z",juan-antonio-lopez-de-uralde-garmendia,podemos, 👉🏽,0.13622677,0.5614175796508789,0.03895548,0.001095392508432269
1368979928125964289,"Nuestro sector primario es motor económico de nuestros pueblos. 🚜
En @vox_es estamos al lado nuestros agricultores y del campo. El que nos da de comer a todos.

VOX Toledo visita varias almazaras en Navalucillos y Los Navalmorales https://t.co/kMfWROrncm",ines-maria-canizares-pacheco,vox, 🚜,0.13621183,0.0051476070657372475,0.060585212,0.0019268493633717299
1359224801160798221,"Las similitudes del maltrato sufrido por la sanidad pública en Madrid y en Catalunya hace ver que, hable catalán o castellano, la derecha es la derecha.

@jessicaalbiach 👇🏽 #ElCanviQueCatalunyaMereix https://t.co/Nnhx7uKCFu",pablo-iglesias-turrion,, 👇🏽,0.13619164,0.8988768458366394,0.1293075,0.003608222119510174
1389268126328623112,"👉🏽 Conviene recordar que Madrid tiene el dudoso honor de  ser la región más desregularizada de España en materia ambiental. El medio ambiente lleva muchos sin ser una prioridad en la región. Por si te inspira para votar....vía @atienzajc 

https://t.co/LaIfXqNnOR",juan-antonio-lopez-de-uralde-garmendia,podemos, 👉🏽,0.13618404,0.9371260404586792,0.07210682,0.004633417818695307
1357278991967784960,"Pregúntate siempre quien paga lo que lees 👇🏻

Libertad Digital, propiedad de Jiménez Losantos, se financió con dinero de la Caja B del PP.  

Bárcenas explica que metieron dinero en el medio para alimentar el bulo que atribuía la autoría del 11-M a ETA

https://t.co/mgxISHu9FY",pablo-iglesias-turrion,, 👇🏻,0.13613681,0.9613951444625854,0.03895548,0.00743982195854187
1451462564089679873,"¿Cual es el límite de este gobierno? ¿Donde tiene su límite ? ¿Excarcelar a 200 etarras es el límite? ¿Hay más? 
Dentro video 🎬

https://t.co/DdrJWG7Zlx",,, 🎬,0.13602218,0.8562937378883362,0.07210682,0.002625522203743458
1449987340521426947,"“Dudas más que razonables” de prevaricación y malversación por parte del (des)gobierno de Sánchez.

👉 Los peritos creen que existen ""dudas más que razonables"" de que Plus Ultra cumpliera todas las condiciones para ser rescatada

#HayAlternativa 
#Creemos  https://t.co/fKShQAqt2g",jaime-eduardo-de-olano-vela,partido-popular, 👉,0.135936,0.9576025605201721,0.03825743,0.007628541439771652
1424114458054561792,"Fundación Cerezales, Fabián y Juan Marigorta o lo que es lo mismo: 

MAGIA. 💘 https://t.co/TQNbR5KaDk",andrea-fernandez-beneitez,psoe, 💘,0.13593329999999998,0.16805022954940796,0.17644198,0.0009035858092829585
1374690446656606211,"Sabemos que en el Gobierno hay quien piensa que ""el dinero público no es de nadie"", pero en Cs no callaremos ante el rescate opaco de Plus Ultra.  

El futuro de España está en juego. Necesitamos transparencia y no nos cansaremos de exigirla 👇 
https://t.co/YLkLfLBCoj",maria-munoz-vidal,ciudadanos, 👇,0.13593145,0.980180025100708,0.03895548,0.01602807082235813
1352602703919276035,"La precariedad es un problema patológico de nuestro país que no se ha corregido en décadas.

Para revertirla, estamos impulsando planes ambiciosos para garantizar empleo digno a través de la modernización del mercado laboral y de nuevas Políticas Activas. 

En @DebatAlRojoVivo 👇🏽 https://t.co/lIRMtdygdS",yolanda-diaz-perez,en-marea, 👇🏽,0.13586825,0.0039890483021736145,0.07210682,0.0025528045371174812
1348669961510793217,"🔴 El gobierno regional-socialista de Cantabria 🇵🇱 se está mofando de nosotros. MENUDA PANDA. 
📄 Ni respetan el protocolo ni están priorizando a los grupos de riesgo.
👎 🇵🇱 había empleado el 5,2% de las dosis recibidas en la 1ª semana y ahora #pinchar_sin_priorizar y da😟😨 https://t.co/op5ANs2Gyk",elena-castillo-lopez,partido-popular, 🔴 🇵🇱 📄 👎 🇵🇱,0.13583517,0.976277768611908,0.12396528,0.01699230819940567
1436367926219714561,"El fracaso del neoliberalismo tras la pandemia nos ha demostrado que el único camino para la reconstrucción social es poner la economía al servicio de las personas y del cuidado del planeta.

Hoy en el CCE de @podemos 👇 https://t.co/p8iEP1btSH",ione-belarra-urteaga,unidas-podemos, 👇,0.13575128,0.015494327060878277,0.07210682,0.0009301681420765817
1404380567232303104,"Los crímenes ecológicos no son gratis, acabamos pagando los ciudadanos.  👉🏽 Prestige, Doñana, Flix, Portman: Los peores desastres ecológicos en España: cuánto costaron y cuánto han dejado sin pagar los contaminadores  https://t.co/NPpuil9hBq",juan-antonio-lopez-de-uralde-garmendia,podemos, 👉🏽,0.13572764,0.013083715923130512,0.07210682,0.0013214526697993279
1422650889496584198,"Queremos impulsar un grupo de expertas y expertos para estudiar el impacto de la precariedad en la salud mental. 

Nuestra prioridad es mejorar la vida de la gente de nuestro país.

Lo conté hace unos días en @publico_es y hoy @jperezrey en @laSextaTV 👇🏻 https://t.co/PIaXJCTjjG",yolanda-diaz-perez,en-marea, 👇🏻,0.135643,0.003910877741873264,0.20246385,0.002310314681380987
1433135471828344845,"Incrementar el salario mínimo es la mejor agenda social de Gobierno. Esta subida combate la pobreza laboral y supone un apoyo imprescindible para las familias que más lo necesitan.

Una recuperación justa pasa por dejar atrás el lastre de la precariedad.

Hoy con @julia_otero 👇🏽 https://t.co/kq8d9cndaA",yolanda-diaz-perez,en-marea, 👇🏽,0.13556404,0.004705428145825863,0.12524275,0.0022263696882873774
1396384909925785605,"🇪🇸 Los españoles lo tienen cada día más claro!!!
🔵 Comienza la cuenta atrás para la llegada de @pablocasado_ a la Moncloa!!! https://t.co/TyXqSRsciK",diego-movellan-lombilla,partido-popular, 🇪🇸 🔵,0.13544202,0.12288571894168854,0.07210682,0.0009120982140302658
1443184055156084739,Todo mi apoyo a nuestros compañeros de @Cuenca_Cs ante este ataque totalitario a nuestra sede en la ciudad. Los violentos jamás lograrán silenciar la voz de los liberales. Seguiremos defendiendo juntos el mejor proyecto para los españoles. Un abrazo 🧡 https://t.co/5VFSBOmL0J,ines-arrimadas-garcia,ciudadanos, 🧡,0.13542639,0.988235354423523,0.14065176,0.13693766295909882
1367051921664712704,"Una de las partes que más me ha gustado de la entrevista a la Ministra de Igualdad @IreneMontero ha sido el final sobre el acoso y las agresiones sexuales y cómo siempre se pone en duda a la mujer.

Si tienes un rato, vale la pena verla entera 👉 https://t.co/tZMWBx61HO https://t.co/2RA228Tsxh",pablo-echenique-robba,podemos, 👉,0.13527298,0.004735955968499184,0.20246385,0.002101961290463805
1381316067474223106,"La historia de la corrupción y el oportunismo en una sola lista electoral: la de Ayuso 👇🏽

La lista electoral de Ayuso incluye hasta cinco nombres que aparecen en los sumarios de 'Gürtel' y 'Púnica’

Por .⁦@aliciaguti⁩  https://t.co/MRrfQoTDgn",maria-gloria-elizo-serrano,podemos, 👇🏽,0.13525173,0.6458435654640198,0.031293597,0.0017887172289192677
1350099620362399746,"Harvard students push to strip conservatives of diplomas https://t.co/9BJMmEyGAi vía @YouTube

Los progres millennials de Harvard solicitan que se revoquen sus títulos a conservadores pro Trump.

Defund Harvard. 🤦🏼‍♀️ https://t.co/QnurwU82Hm",cristina-alicia-esteban-calonje,vox, 🤦🏼‍♀️,0.13518694,0.01540334988385439,0.07210682,0.0009284206898882985
1451537169504477187,"Tenemos que plantearnos un nuevo modelo de relaciones laborales en España y queremos hacerlo dentro del diálogo social.

Estamos priorizando la ciudadanía sobre cualquier otra cosa y lo hemos demostrado en la gestión de la pandemia.

🌹 ⁦@Hectorgomezh⁩ https://t.co/aYFNiCptrO",maria-angeles-marra-dominguez,psoe, 🌹,0.13518518,0.004854887258261442,0.13857913,0.002043489133939147
1394715659905421321,"Mi intervención completa en la rueda de prensa de hoy: Ceuta, la Proposición de Ley de Vox en defensa del personal militar profesional, y la legislación trans y de ideología de género del PP comparada con la de Podemos. ¿Cual creéis que es peor? ⬇️
https://t.co/4lUEGs6Mmq",ivan-espinosa-de-los-monteros-de-simon,vox, ⬇️,0.13511872,0.04065002501010895,0.07210682,0.0007368036895059049
1453655080356429832,"🎙 #RP en AlcázardeSanJuan, partimos de unos #PGE22 irreales, con un cuadro macroeconómico que no se va a cumplir, unos presupuestos malos para España, un castigo para la provincia de #CiudadReal y para Alcázar. ¿Dónde están las partidas para la Plataforma Logística y el AVE? https://t.co/OueBn2zTyp",rosa-maria-romero-sanchez,partido-popular, 🎙,0.13474841,0.01029486395418644,0.12040513,0.001104101538658142
1453276167159619593,"Ojo, que se nos vienen aviones con bombas… 😳 https://t.co/1Fyrzw2GbI",juan-ignacio-lopez-bas-valero,ciudadanos, 😳,0.13378797,0.9832740426063538,0.27749586,0.02399621158838272
1404011602614104067,"Lejos de la crispación y cerca del consenso #PorElReencuentro
La solución a los problemas y los litigios está en el diálogo 💬 y no en hipérboles envueltas en banderas. España no necesita crispación, necesitamos avanzar y para ello el gobierno de @sanchezcastejon elige el diálogo",,, 💬,0.13351773,0.2241746485233307,0.04716764,0.0008411857997998595
1349295518715936769,"La precariedad es un problema que nuestro país lleva muchos años arrastrando. Es nuestra obligación revertir las políticas que debilitan la calidad del trabajo y los derechos. Garantizar empleo decente no es solo un reto de esta legislatura, es un reto de futuro.

🎥 @LaHoraTVE. https://t.co/ifXAeXvWgY",yolanda-diaz-perez,en-marea, 🎥,0.13323557,0.005589018575847149,0.04001485,0.0018101119203493
1368870143149891584,"Ningún derecho se conquista en soledad.
Todo lo construimos entre todas. 

No callarse nunca ante el sistema patriarcal. 

Que la bandera de la libertad y la igualdad ondee en nuestro horizonte siempre. ♀️

#8M2021 #Femfeminisme #DiaInternacionalDeLaDona",joan-mena-arca,catalunya-en-comu, ♀️,0.13109413,0.017075639218091965,0.16441442,0.0008843164541758597
1448974415383908352,"El #VetoELA del Gobierno a nuestra ley es una gran injusticia y no lo vamos a aceptar:

👉 Volveremos a registrar la ley
👉 Presentaremos enmiendas a los PGE para que incluyan ayudas a las familias que sufren la ELA
👉 Recurriremos ante el TC el vergonzoso veto del Gobierno https://t.co/OgaPnY6XrM",ines-arrimadas-garcia,ciudadanos, 👉 👉 👉,0.13038059,0.9394122958183289,0.07210682,0.006174812093377113
1433768056820490293,"🇪🇸 Nuestros militares dedican sus vidas a servir a los demás. En el último año han vuelto a demostrar su valía: frente a la pandemia, combatiendo desastres naturales y en la misión en Afganistán. Pedimos que se mejoren sus condiciones y acabar con los despidos a los 45 años👇 https://t.co/sZ2TaZbGGV",ines-arrimadas-garcia,ciudadanos, 🇪🇸,0.1301146,0.0041915723122656345,0.20246385,0.0027402774430811405
1369690952571490304,"👉🏻 La política necesita hoy más que nunca a personas valientes, que antepongan el interés general a cualquier aspiración o delirio personal!!!
🇪🇸Por #Madrid y por #España 💪🏼¡¡¡Adelante @IdiazAyuso!!! 
👉Esto va de socialismo o libertad!!! https://t.co/uYJqWB8aRK",diego-movellan-lombilla,partido-popular, 👉🏻,0.12935397,0.1286042332649231,0.067856245,0.0007427427917718887
1359935545456160770,"Este #14F, no te la juegues. Vota cambio para que no te den el cambiazo.

Vota Cs 🍊

#ParaQueGaneLaConvivencia

https://t.co/cKHUqt6fWO",ines-arrimadas-garcia,ciudadanos, 🍊,0.12920016,0.06537754088640213,0.075368315,0.0008044075220823288
1394191616353636356,Chile ha votado masivamente borrar el legado de Pinochet en una constituyente paritaria que es pionera en América Latina. Por fin se abre paso un nuevo futuro en Chile más justo y más social que empiece a dejar atrás al neoliberalismo. Enhorabuena a todo el pueblo chileno. 🇨🇱,ione-belarra-urteaga,unidas-podemos, 🇨🇱,0.12886263,0.006663042586296797,0.15214135,0.001398756867274642
1427198003249569792,"En @CiudadanosCs seguimos trabajando para proponer medidas que aborden la situación en Afganistán. 

1️⃣ Pedimos la comparecencia de @jmalbares.
2️⃣ Proponemos acelerar la evacuación de españoles y colaboradores afganos.
3️⃣ Solicitamos un corredor humanitario para mujeres y niños. https://t.co/3bCiya58ng",,, 1️⃣ 2️⃣ 3️⃣,0.12855473,0.006007426884025335,0.18657643,0.0018910563085228205
1378047787695271945,"Mikel Pulgarín, Presidente de @APNABI vía @elcorreo_com 
“Es fundamental que las personas con autismo tengan su voz y escucharles”
#Autismo #DíaMundialAutismo 
👉 Muchos han sufrido ‘bullying’. Son diferentes a los demás https://t.co/5rZFa2Fq5z",,, 👉,0.12753801,0.010341661982238293,0.14206205,0.0011383199598640203
1452631369402757121,"Ahora mismo, el debate sobre la reforma laboral no es sobre el quién, sino sobre contenidos. 

Ojalá a Magdalena Valerio, mi antecesora socialista en el Ministerio de Trabajo, le hubiesen dejado derogarla. El país se hubiera ahorrado mucho sufrimiento.

En @DebatAlRojoVivo 👇🏻 https://t.co/FTFh6wFnQ2",yolanda-diaz-perez,en-marea, 👇🏻,0.12657742,0.04324261471629143,0.18163814,0.0007243309519253671
1409844759632416770,"Buena noticia: gracias al Tribunal de Cuentas ya sabemos cuánto nos costó el procés ilegal.

En @CiudadanosCs haremos todo lo posible para que Sánchez no logre torpedear que quienes rompieron la convivencia devuelvan hasta el último céntimo.

En España, quien la hace, la paga 🇪🇦 https://t.co/VjbrztyLmn",,, 🇪🇦,0.12645774,0.02185729146003723,0.07210682,0.0008919719839468598
1417928337117286402,"Nuestro New Deal tiene que ser intergeneracional: mi hija Carmela tiene que darle la mano a su abuelo Suso.

Las mujeres y las personas jóvenes deben ser protagonistas. Un Green New Deal, que salve el planeta y promueva trabajo decente.

En @CCLBlanquerna 👇 https://t.co/J5K1xMrSMZ",yolanda-diaz-perez,en-marea, 👇,0.12639388,0.004680718760937452,0.20246385,0.002297400264069438
1347395960733884417,🏥 Y aquí el ministro de sanidad @salvadorilla haciendo campaña. No me gustaría pensar que España vuelve a tardar en tomar decisiones. Nos ponen en riesgo. Importa más el reparto de sillones en los ministerios que la salud. #ElPeorGobierno en el peor momento. @PP_CLM @GPPopular https://t.co/fHklc422C6,beatriz-jimenez-linuesa,partido-popular, 🏥,0.12565356,0.9870801568031311,0.042996235,0.02336081489920616
1453357301151248386,"🕶 NO es cierto que hubiera renuncia del Congreso al CONTROL del Gobierno durante el Estado de Alarma de nov’20 a mayo’21 ‼️

El Tribunal Constitucional, a instancias de V0X, ANULA el segundo estado de alarma contra la pandemia.
https://t.co/MUOl0kKOHL vía @el_pais",odon-elorza-gonzalez,psoe, 🕶 ‼️,0.12516497,0.014231475070118904,0.124322414,0.00098340620752424
1387839630687539205,"Vencerá el Madrid de la concordia. 

#InsultosNoToleranciaSI 

#VotaEdmundo 🍊 https://t.co/JoP0fZz0N3",ines-arrimadas-garcia,ciudadanos, 🍊,0.12405575,0.0574563629925251,0.07210682,0.0007011897396296263
1395341585789988868,"El colectivo de personas con discapacidad ha permitido que la política deje de ser un campo de combate y pase a ser un campo de colaboración en el avance de derechos.

Lamento que Vox quiera salirse de esta foto de los avances de derechos de España.

🌹 ⁦@Migonzalezcaba⁩ https://t.co/6kmFoqg05e",juan-luis-soto-burillo,psoe, 🌹,0.12334697,0.9157629013061523,0.07210682,0.0037999385967850685
1449039902885175302,"Más de 600 españoles o contribuyentes en nuestro país podrían aparecer en los papeles de Pandora. Por ello, pedimos al Gobierno que explique las medidas que va a tomar en la investigación y persecución del fraude fiscal que haya podido afectar a España 👇

https://t.co/yCp0wewmBe",,, 👇,0.123281166,0.5200698971748352,0.07210682,0.0014940353576093912
1443312275645947904,"Merece mucho la pena escuchar esta intervención de @carrizosacarlos hoy en el Parlament. Así se desenmascara y se desmonta al nacionalismo. ¡No se pierdan la cara de Aragonès! 😂

https://t.co/e3Gq50mkTu",ines-arrimadas-garcia,ciudadanos, 😂,0.122907825,0.9729304313659668,0.07210682,0.009968514554202557
1450562254089433089,"Hoy en el pleno @Congreso_Es hemos tomado en consideración la PL relativa a la prevención de los abusos sexuales en los centros educativos, presentada por el Grupo Parlamentario Republicano. 
El @gpscongreso ha votado favorablemente. Muy orgulloso de ello 🗳 #Avanzamos_ 🌹♥️ https://t.co/k0fgSIA6Hm",,, 🗳,0.12288467,0.004185565747320652,0.14045501,0.002366177039220929
